statement_id,file_name,file_path,line,statement_type,statement_text_or_paraphrase,scope,symbolic_or_conditional_or_certificate,v5_compatible,needs_repair
S0121,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,513,first-exit necessary condition,prime_mesh_r2q_continuous_firstexit_candidate_completeness_audit.py,unspecified,unspecified,True,False
S0122,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,526,first-exit necessary condition,"every post-P0 continuous first-exit configuration is generated as, or bracketed by, an audited FullFCL/theta candidate.",certificate,certificate,True,False
S0123,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,526,FullFCL completeness claim,"every post-P0 continuous first-exit configuration is generated as, or bracketed by, an audited FullFCL/theta candidate.",certificate,certificate,True,False
S0124,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,526,continuous candidate-selection claim,"every post-P0 continuous first-exit configuration is generated as, or bracketed by, an audited FullFCL/theta candidate.",certificate,certificate,True,False
S0125,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,529,candidate generator rule,1. What is the FullFCL/theta candidate generator rule?,unspecified,unspecified,True,False
S0126,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,529,FullFCL completeness claim,1. What is the FullFCL/theta candidate generator rule?,unspecified,unspecified,True,False
S0127,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,530,first-exit necessary condition,2. Does the generator explicitly target first exits?,unspecified,unspecified,True,False
S0128,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,531,candidate generator rule,3. What necessary conditions define a generated candidate?,unspecified,unspecified,True,False
S0129,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,531,first-exit necessary condition,3. What necessary conditions define a generated candidate?,unspecified,unspecified,True,False
S0130,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,532,upper jump generation statement,4. Are all upper jump exits generated?,unspecified,unspecified,True,False
S0131,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,533,lower drift bracketing statement,5. Are all lower drift exits bracketed?,unspecified,unspecified,True,False
S0132,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,534,first-exit necessary condition,6. Are coordinate gaps proved first-exit impossible?,symbolic,symbolic,True,False
S0133,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,534,gap safety statement,6. Are coordinate gaps proved first-exit impossible?,symbolic,symbolic,True,False
S0134,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,534,warning about sparse windows,6. Are coordinate gaps proved first-exit impossible?,symbolic,symbolic,True,False
S0135,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,535,certificate-backed candidate coverage statement,"7. Is candidate completeness symbolic, conditional, or certificate-backed?",conditional,conditional,True,False
S0136,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,536,warning about sampled grid,8. Does any argument use full-grid H-Exc incorrectly?,unspecified,unspecified,False,True
S0137,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,541,FullFCL completeness claim,- FullFCL files,unspecified,unspecified,True,False
S0138,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,548,candidate generator rule,- candidate generation scripts or rows,unspecified,unspecified,True,False
S0139,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,552,first-exit necessary condition,- prime_mesh_r2q_continuous_firstexit_candidate_completeness_summary.csv,unspecified,unspecified,True,False
S0140,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,553,first-exit necessary condition,- prime_mesh_r2q_continuous_firstexit_candidate_completeness_file_review.csv,unspecified,unspecified,True,False
S0141,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,554,first-exit necessary condition,- prime_mesh_r2q_continuous_firstexit_candidate_completeness_statement_inventory.csv,unspecified,unspecified,True,False
S0142,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,555,first-exit necessary condition,- prime_mesh_r2q_continuous_firstexit_candidate_completeness_generator_rules.csv,unspecified,unspecified,True,False
S0143,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,556,first-exit necessary condition,- prime_mesh_r2q_continuous_firstexit_candidate_completeness_gap_safety.csv,unspecified,unspecified,True,False
S0144,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,557,first-exit necessary condition,- prime_mesh_r2q_continuous_firstexit_candidate_completeness_failures.csv,unspecified,unspecified,True,False
S0145,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,558,first-exit necessary condition,- Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Audit_v1.md,unspecified,unspecified,True,False
S0146,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,562,first-exit necessary condition,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Theorem_Target_v1.md,symbolic,symbolic,True,False
S0147,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,564,first-exit necessary condition,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Conditional_Closure_Update_v1.md,conditional,conditional,True,False
S0148,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,565,gap safety statement,- if gap safety missing:,unspecified,unspecified,True,False
S0149,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,566,first-exit necessary condition,Prime_Mesh_R2Q_CandidateGap_FirstExitImpossibility_Proof_Attack_v1.md,unspecified,unspecified,True,False
S0150,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,567,lower drift bracketing statement,- if lower drift missing:,unspecified,unspecified,True,False
S0151,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,568,lower drift bracketing statement,Prime_Mesh_R2Q_LowerDrift_FirstCrossing_Proof_Attack_v1.md,unspecified,unspecified,True,False
S0152,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,570,first-exit necessary condition,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Repair_Map_v1.md,unspecified,unspecified,True,False
S0153,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,577,warning about sparse windows,Do not claim the sparse candidate windows tile all coordinates.,unspecified,unspecified,True,False
S0154,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,579,warning about sampled grid,Do not use sampled-grid H-Exc as full-grid continuous coverage.,unspecified,unspecified,True,False
S0155,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,583,lower drift bracketing statement,Do not ignore lower drift exits.,unspecified,unspecified,True,False
S0156,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,595,first-exit necessary condition,"The audited candidate universe is safe, but we still need to prove that every possible continuous first-exit configuration is generated or bracketed by that universe.",symbolic,symbolic,True,False
S0157,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,595,continuous candidate-selection claim,"The audited candidate universe is safe, but we still need to prove that every possible continuous first-exit configuration is generated or bracketed by that universe.",symbolic,symbolic,True,False
S0158,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,595,certificate-backed candidate coverage statement,"The audited candidate universe is safe, but we still need to prove that every possible continuous first-exit configuration is generated or bracketed by that universe.",symbolic,symbolic,True,False
S0159,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,7,FullFCL completeness claim,Audit continuous all-x / FullFCL candidate selection after `P0`.,unspecified,unspecified,True,False
S0160,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,7,continuous candidate-selection claim,Audit continuous all-x / FullFCL candidate selection after `P0`.,unspecified,unspecified,True,False
S0161,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,11,certificate-backed candidate coverage statement,- Classification: `theta_window_certificate_conditional`.,conditional,conditional,True,False
S0162,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,12,certificate-backed candidate coverage statement,- Coverage mode: `theta_window_candidate_certificate_conditional`.,conditional,conditional,True,False
S0163,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,15,upper jump generation statement,- Upper jump unrepresented count: `0`.,unspecified,unspecified,True,False
S0164,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,16,lower drift bracketing statement,- Lower audited-candidate unbracketed count: `0`.,certificate,certificate,True,False
S0165,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,18,warning about sampled grid,- Full-grid H-Exc upgrade used: `False`.,unspecified,unspecified,True,False
S0166,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,25,FullFCL completeness claim,The available evidence supports audited theta/FullFCL candidate-window coverage plus finite continuous pre-`P0` coverage. It does not yet prove a post-`P0` continuous all-`x` selection theorem.,symbolic,symbolic,True,False
S0167,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,29,upper jump generation statement,"The proof-attack file correctly identifies the global processes as step-plus-drift: upper exits occur at jumps, while lower exits may occur by drift between jumps. The audited lower candidates are bracketed, but all possible lower drift intervals are not exhaustively enumerated in the available data.",certificate,certificate,True,False
S0168,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,29,lower drift bracketing statement,"The proof-attack file correctly identifies the global processes as step-plus-drift: upper exits occur at jumps, while lower exits may occur by drift between jumps. The audited lower candidates are bracketed, but all possible lower drift intervals are not exhaustively enumerated in the available data.",certificate,certificate,True,False
S0169,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,41,gap safety statement,Coordinate gaps between sparse candidate windows are expected and do not by themselves prove a counterexample. They do show that the current candidate list is not a literal full coordinate tiling.,symbolic,symbolic,True,False
S0170,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,41,warning about sparse windows,Coordinate gaps between sparse candidate windows are expected and do not by themselves prove a counterexample. They do show that the current candidate list is not a literal full coordinate tiling.,symbolic,symbolic,True,False
S0171,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,45,upper jump generation statement,- Upper audited candidates: `120`.,certificate,certificate,True,False
S0172,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,45,certificate-backed candidate coverage statement,- Upper audited candidates: `120`.,certificate,certificate,True,False
S0173,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,46,upper jump generation statement,- Upper represented candidates: `120`.,unspecified,unspecified,True,False
S0174,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,47,upper jump generation statement,- Upper unrepresented candidates: `0`.,unspecified,unspecified,True,False
S0175,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,49,lower drift bracketing statement,## 7. Drift Interval Bracketing,unspecified,unspecified,True,False
S0176,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,51,lower drift bracketing statement,- Lower audited candidates: `22`.,certificate,certificate,True,False
S0177,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,51,certificate-backed candidate coverage statement,- Lower audited candidates: `22`.,certificate,certificate,True,False
S0178,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,52,lower drift bracketing statement,- Lower bracketed audited candidates: `22`.,certificate,certificate,True,False
S0179,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,52,certificate-backed candidate coverage statement,- Lower bracketed audited candidates: `22`.,certificate,certificate,True,False
S0180,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,53,lower drift bracketing statement,- Lower unbracketed audited candidates: `0`.,certificate,certificate,True,False
S0181,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,53,certificate-backed candidate coverage statement,- Lower unbracketed audited candidates: `0`.,certificate,certificate,True,False
S0182,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,59,certificate-backed candidate coverage statement,- Finite continuous certificate passes: `True`.,unspecified,unspecified,True,False
S0183,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,65,warning about sampled grid,- Uses sampled-grid `T_J` for continuous selection: `False`.,unspecified,unspecified,True,False
S0184,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,66,warning about sampled grid,- Uses full-grid H-Exc upgrade: `False`.,unspecified,unspecified,True,False
S0185,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Audit_v1.md,71,continuous candidate-selection claim,"`Audited post-P0 candidates are covered and finite/P0 transition passes, but the continuous all-x theta-window/no-gap theorem remains conditional.`",symbolic,symbolic,True,False
S0186,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,6,continuous candidate-selection claim,**Status:** Conditional closure update for post-\(P_0\) continuous window selection,conditional,conditional,True,False
S0187,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,13,warning about sparse windows,"The Post-\(P_0\) ContinuousWindowSelection audit passes for the audited theta-window candidate universe, but not as a literal full coordinate tiling theorem.",symbolic,symbolic,True,False
