row_id,candidate_id,block_id,x,y,h,p_star,E_theta,E_theta_sign,E_theta_normalized,Q_R2Q,scale_used,R_R2Q_rec,delta_D_raw,delta_D_available,Q_delta_D_prim,Q_delta_D_ep_col,Q_delta_D_best,bridge_exc_raw,Q_exc_prim,Q_exc_best,Q_R2Q_formula,formula_residual,formula_residual_abs,formula_residual_frac,route_A_alpha,neg_E_theta_norm,sign_consistent,neg_transfer_antecedent,neg_transfer_consequent,neg_transfer_prim_pass,neg_transfer_prim_violation,pos_harm_antecedent,pos_harm_consequent,pos_harm_prim_pass,pos_harm_prim_violation,primitive_full_available,primitive_partial_available,channel,near_forbidden_flag,forbidden_flag,post_P0_flag,finite_zone_flag,primitive_full_available_bool,primitive_partial_available_bool,primitive_missing_bool,positive_bool,negative_bool,superthreshold_bool,forbidden_bool,positive_cap_bool,missing_structural_positive_cap_bool,primitive_negative_transfer_pass_bool,primitive_positive_harmless_pass_bool,formula_residual_pass_bool,dangerous_requires_primitive_pass_bool,operational_greenlight_pass_bool,primitive_proof_grade_pass_bool,greenlight_class
rawr2q_00283,cand_00283,284,30400757,30400756,1,30400757,16.229978067382206,positive,0.0546699257048282,0.0592359497084479,296.8721442024719,17.585503403816716,,False,,,,,,,,,,,,-0.0546699257048282,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00284,cand_00284,285,187503637,187502433,1204,187503637,-118.1895832631717,negative,-0.0093865827643123,0.0793621467961531,12591.33235500006,999.2751667166668,-838.3759977755972,True,0.0665835810014716,0.0665835810014716,0.0665835810014716,66.23191285530265,0.0052601195003006,0.0052601195003006,0.0718437005017723,0.0075184462943807,0.0075184462943807,0.0947359238364908,8.454849734866986,0.0093865827643123,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,True,True,True,primitive_full_verified
rawr2q_00285,cand_00285,286,1188899,1188898,1,1188899,12.988538226732649,positive,0.0663766926301531,0.0732650773543473,195.6792017207605,14.33645185070845,,False,,,,,,,,,,,,-0.0663766926301531,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00286,cand_00286,287,108554851,108554850,1,108554851,17.50276614237342,positive,0.0511250058335253,0.0546923953449301,342.3523549193602,18.724070342517475,,False,,,,,,,,,,,,-0.0511250058335253,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00287,cand_00287,288,108533473,108533470,3,108533687,34.005138362130026,positive,0.0573481948942701,0.06296609300304,592.9591755211038,37.33632259286775,,False,,,,,,,,,,,,-0.0573481948942701,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00288,cand_00288,289,187420763,187420762,1,187420763,18.04886671672199,positive,0.049740672385038,0.0528698455510337,362.8593231914388,19.184316373883988,,False,,,,,,,,,,,,-0.049740672385038,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00289,cand_00289,290,1200061,1200060,1,1200061,12.997882946799592,positive,0.0663357901459158,0.0734962713434768,195.94072699230284,14.4009128382644,,False,,,,,,,,,,,,-0.0663357901459158,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00290,cand_00290,291,22052747,22052746,1,22052747,15.908947732596488,positive,0.0556427123181621,0.0591697378973292,285.9125134236799,16.917368480845756,,False,,,,,,,,,,,,-0.0556427123181621,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00291,cand_00291,292,1196119,1196118,1,1196119,12.994592706870844,positive,0.0663501860419012,0.072507583675384,195.8486250312026,14.200510567158828,,False,,,,,,,,,,,,-0.0663501860419012,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00292,cand_00292,293,179406523,179405418,1105,179406523,-97.72642586632604,negative,-0.008139310078765,0.0771394318911972,12006.721075940846,926.1916426741408,-780.0027880678463,True,0.0649638467600302,0.0649638467600302,0.0649638467600302,46.99328283814975,0.0039139147599851,0.0039139147599851,0.0688777615200153,0.0082616703711818,0.0082616703711818,0.1071004824463142,9.47739195886506,0.008139310078765,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,True,True,True,primitive_full_verified
rawr2q_00293,cand_00293,294,40836767,40836766,1,40836767,16.525093385541517,positive,0.053805074950289,0.0575917731273201,307.12889817195105,17.688097824362803,,False,,,,,,,,,,,,-0.053805074950289,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00294,cand_00294,295,30775879,30775878,1,30775879,16.242241791771498,positive,0.0546334352933119,0.0597981788803012,297.2949020059116,17.777693730351118,,False,,,,,,,,,,,,-0.0546334352933119,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00295,cand_00295,296,12422077,12422076,1,12422077,15.334985850761935,positive,0.0574706162903115,0.0608018746772307,266.83176274459265,16.223871398301277,,False,,,,,,,,,,,,-0.0574706162903115,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00296,cand_00296,297,604724143,604718720,5423,604724143,-287.04929571977755,negative,-0.0095337163462282,0.1444593757832343,30108.856325827302,4349.506590376098,-4021.722906728215,True,0.1335727555775139,0.1335727555775139,0.1335727555775139,150.73391696427095,0.0050062983240905,0.0050062983240905,0.1385790539016044,0.0058803218816298,0.0058803218816298,0.04070571293658,15.15247260743033,0.0095337163462282,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,True,primitive_full_verified
rawr2q_00297,cand_00297,298,30423259,30423255,4,30423359,30.46143587930456,positive,0.0512995389049249,0.0588683256744303,593.7955102434684,34.95574748102701,,False,,,,,,,,,,,,-0.0512995389049249,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00298,cand_00298,299,39651863,39651244,619,39651863,-24.148225995829307,negative,-0.0031708800815248,0.0700647985436921,7615.622595294372,533.5870629240898,-467.65545386830127,True,0.0614073830493204,0.0614073830493204,0.0614073830493204,43.71997974397391,0.0057408280408995,0.0057408280408995,0.0671482110902199,0.0029165874534721,0.0029165874534721,0.0416270012059392,22.09632554442081,0.0031708800815248,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,True,True,True,primitive_full_verified
rawr2q_00299,cand_00299,300,108555463,108555462,1,108555463,17.50277178006044,positive,0.0511249911460346,0.0542277324548623,342.35256354500103,18.56500322115456,,False,,,,,,,,,,,,-0.0511249911460346,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00300,cand_00300,301,604360789,604358714,2075,604360789,-235.00910780034724,negative,-0.0126190599896788,0.0905498237696835,18623.34500292116,1686.3406080165262,-1413.9698777417052,True,0.0759245923608201,0.0759245923608201,0.0759245923608201,75.26014542829944,0.0040411722714955,0.0040411722714955,0.0799657646323156,0.0105840591373678,0.0105840591373678,0.1168865790869871,7.17563937755622,0.0126190599896788,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,True,primitive_full_verified
rawr2q_00301,cand_00301,302,30848879,30848878,1,30848879,16.24461097054039,positive,0.0546263914492982,0.0591459350334649,297.37660752528194,17.588617509162514,,False,,,,,,,,,,,,-0.0546263914492982,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00302,cand_00302,303,155849,155848,1,155849,10.956642868748848,positive,0.0766406167450937,0.0823330539773264,142.96130869080267,11.770441145109078,,False,,,,,,,,,,,,-0.0766406167450937,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00303,cand_00303,304,604870961,604869251,1710,604870961,-193.460685806944,negative,-0.0114422065414256,0.084228112951883,16907.637972320623,1424.098440882167,-1165.450258677953,True,0.0689304006027278,0.0689304006027278,0.0689304006027278,109.0429826870186,0.0064493327137434,0.0064493327137434,0.0753797333164712,0.0088483796354117,0.0088483796354117,0.1050525688550869,7.361177465809703,0.0114422065414256,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,True,primitive_full_verified
rawr2q_00304,cand_00304,305,30386689,30386676,13,30386821,55.9180601763964,positive,0.0522437191890102,0.0656901337841472,1070.3307697924963,70.31017146095834,-66.33657441749074,True,0.0619776393332608,0.0619776393332608,0.0619776393332608,18.503889971281296,0.0172880108593613,0.0172880108593613,0.0792656501926221,-0.0135755164084749,0.0135755164084749,0.2066598989291619,,-0.0522437191890102,0.0,False,False,1.0,False,True,True,1.0,False,True,True,positive_harmless,False,False,False,True,True,False,False,True,False,False,False,True,False,True,True,True,True,True,True,primitive_positive_cap_verified
rawr2q_00305,cand_00305,306,17997751,17997750,1,17997751,15.705757363609788,positive,0.0562764307389862,0.0614815788836374,279.08232909180265,17.158422231086917,,False,,,,,,,,,,,,-0.0562764307389862,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00306,cand_00306,307,17642591,17642590,1,17642591,15.68582647984297,positive,0.056339366663129,0.0615114980157123,278.4168053154288,17.125834767700955,,False,,,,,,,,,,,,-0.056339366663129,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00307,cand_00307,308,2275513,2275512,1,2275513,13.637716079452618,positive,0.0636495014821801,0.0691152327817433,214.2627320226657,14.808818600198824,,False,,,,,,,,,,,,-0.0636495014821801,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00308,cand_00308,309,108834839,108833866,973,108834839,-84.74379677806667,negative,-0.0079333618545738,0.0759633517847871,10681.952787670814,811.4369373583253,-688.3129050843572,True,0.0644369918839945,0.0644369918839945,0.0644369918839945,36.02372435990856,0.0033723912730158,0.0033723912730158,0.0678093831570104,0.0081539686277766,0.0081539686277766,0.1073408220700661,9.575177985987295,0.0079333618545738,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,True,True,True,primitive_full_verified
rawr2q_00309,cand_00309,310,3459473,3459472,1,3459473,14.056626823294508,positive,0.0620048615490405,0.0675533283624984,226.70201129595165,15.314475409514245,,False,,,,,,,,,,,,-0.0620048615490405,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00310,cand_00310,311,1516759,1516758,1,1516759,13.232086379526844,positive,0.0653267699687681,0.0704701582316363,202.55228271431352,14.273891413056804,,False,,,,,,,,,,,,-0.0653267699687681,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00311,cand_00311,312,12785933,12785932,1,12785933,15.363856140188712,positive,0.0573758227648104,0.0626516042594357,267.77578777679184,16.7765826860502,,False,,,,,,,,,,,,-0.0573758227648104,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00312,cand_00312,313,33868273,33868272,1,33868273,16.33798923441809,positive,0.0543502001366919,0.0584495095176475,300.6058706927976,17.570265700119386,,False,,,,,,,,,,,,-0.0543502001366919,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00313,cand_00313,314,30402367,30402366,1,30402367,16.23003102518748,positive,0.0546697680258361,0.0585071691732537,296.8739691289231,17.369255534961198,,False,,,,,,,,,,,,-0.0546697680258361,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00314,cand_00314,315,33926353,33926350,3,33926539,31.67940523101436,positive,0.0608321023847929,0.0662381750517639,520.7678838818778,34.49471425390448,,False,,,,,,,,,,,,-0.0608321023847929,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00315,cand_00315,316,604434563,604433380,1183,604434563,-212.4494583474634,negative,-0.0151080834195919,0.0706267903397897,14061.97281595378,993.15200583619,-727.5709528394036,True,0.0517403185429252,0.0517403185429252,0.0517403185429252,50.88383174985756,0.0036185414675334,0.0036185414675334,0.0553588600104587,0.0152679303293309,0.0152679303293309,0.2161776042189667,4.674768359314331,0.0151080834195919,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,True,primitive_full_verified
rawr2q_00316,cand_00316,317,12783493,12783492,1,12783493,15.36366528725307,positive,0.0573764483949254,0.0614653493746613,267.7695416332511,16.45854842838069,,False,,,,,,,,,,,,-0.0573764483949254,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00317,cand_00317,318,30820421,30820420,1,30820421,16.24368804772401,positive,0.0546291351911239,0.0586821462517961,297.3447774872199,17.44882971971281,,False,,,,,,,,,,,,-0.0546291351911239,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00318,cand_00318,319,109684921,109684920,1,109684921,17.51312245909733,positive,0.0510980393823076,0.0544238599579058,342.7357031855339,18.652999912743866,,False,,,,,,,,,,,,-0.0510980393823076,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00319,cand_00319,320,604702619,604700469,2150,604702619,-249.2969172381811,negative,-0.013149969637279,0.0924905344982734,18957.984247465138,1753.434096057898,-1459.161415153525,True,0.076968173203785,0.076968173203785,0.076968173203785,62.01625281546876,0.0032712471962181,0.0032712471962181,0.0802394204000032,0.0122511140982701,0.0122511140982701,0.132458031135055,7.033516962356367,0.013149969637279,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,True,primitive_full_verified
rawr2q_00320,cand_00320,321,109471009,109470995,14,109471171,60.04468101919571,positive,0.0468319996160824,0.0605347509168848,1282.1293455634543,77.61338057691222,-71.26896250889331,True,0.0555864061262656,0.0555864061262656,0.0555864061262656,13.164333829767202,0.0102675552005105,0.0102675552005105,0.0658539613267761,-0.0053192104098913,0.0053192104098913,0.0878703608972422,,-0.0468319996160824,0.0,False,False,1.0,False,True,True,1.0,False,True,True,positive_harmless,False,False,False,True,True,False,False,True,False,False,False,True,False,True,True,True,True,True,True,primitive_positive_cap_verified
rawr2q_00321,cand_00321,322,39669379,39669378,1,39669379,16.496090138221277,positive,0.0538888612061281,0.0582727770264986,306.1131701247638,17.838064507554996,,False,,,,,,,,,,,,-0.0538888612061281,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00322,cand_00322,323,179438221,179438217,4,179438351,34.01068305675338,positive,0.0470797305413001,0.0532141645529486,722.4060687203362,38.44223541493266,,False,,,,,,,,,,,,-0.0470797305413001,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00323,cand_00323,324,109683631,109683630,1,109683631,17.51311069806788,positive,0.0510980699903657,0.055032164231841,342.7352677189154,18.861463541151345,,False,,,,,,,,,,,,-0.0510980699903657,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00324,cand_00324,325,1190201,1190200,1,1190201,12.989632758387462,positive,0.0663718991999174,0.0715945211420518,195.7098247145476,14.011751183232928,,False,,,,,,,,,,,,-0.0663718991999174,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00325,cand_00325,326,187501387,187501386,1,187501387,18.04929680068071,positive,0.0497396115884831,0.0525393820764277,362.8757086004244,19.06526550041214,,False,,,,,,,,,,,,-0.0497396115884831,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00326,cand_00326,327,109497079,109497076,3,109497203,34.02281684386655,positive,0.0573232309088009,0.0638594994842023,593.5258062825443,37.90226092016089,,False,,,,,,,,,,,,-0.0573232309088009,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00327,cand_00327,328,33488869,33488866,3,33489013,31.65344728612889,positive,0.0608733598856568,0.0671490711147243,519.9885031085197,34.916744974073026,,False,,,,,,,,,,,,-0.0608733598856568,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00328,cand_00328,329,109452151,109452148,3,109452269,34.021996050826246,positive,0.0573243900613778,0.0627535154340644,593.4994862465794,37.24417917028401,,False,,,,,,,,,,,,-0.0573243900613778,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00329,cand_00329,330,187419913,187418830,1083,187419913,-73.41046525155639,negative,-0.006147600946629,0.0766870226372487,11941.319205471427,915.7442162286,-787.0428884391849,True,0.0659092077597731,0.0659092077597731,0.0659092077597731,53.40659667819728,0.0044724201538576,0.0044724201538576,0.0703816279136307,0.006305394723618,0.006305394723618,0.0822224479028779,12.474300674850786,0.006147600946629,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,True,True,True,primitive_full_verified
rawr2q_00330,cand_00330,331,33415939,33415938,1,33415939,16.324543559684656,positive,0.0543897978214996,0.0587411588277256,300.1398095514111,17.63056022338275,,False,,,,,,,,,,,,-0.0543897978214996,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00331,cand_00331,332,40835099,40835098,1,40835099,16.525052539162417,positive,0.053805192767221,0.0578586384299054,307.12746650040305,17.769977036139704,,False,,,,,,,,,,,,-0.053805192767221,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00332,cand_00332,333,445001,445000,1,445001,12.005831808336865,positive,0.0709767302044906,0.0776707266078231,169.15166102674692,13.138132418867627,,False,,,,,,,,,,,,-0.0709767302044906,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00333,cand_00333,334,40836461,40836460,1,40836461,16.525085892265995,positive,0.0538050965637877,0.0572224328808061,307.12863553130063,17.574647732463408,,False,,,,,,,,,,,,-0.0538050965637877,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00334,cand_00334,335,604685377,604682818,2559,604685377,-132.574005324258,negative,-0.0064099040878485,0.103142612325526,20682.68159824472,2133.265809940045,-1900.7429405446544,True,0.0919002176538831,0.0919002176538831,0.0919002176538831,108.7169427291028,0.0052564239415806,0.0052564239415806,0.0971566415954638,0.0059859707300621,0.0059859707300621,0.0580358650522636,16.09113192833216,0.0064099040878485,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,True,primitive_full_verified
rawr2q_00335,cand_00335,336,12842771,12842770,1,12842771,15.368291642911316,positive,0.0573612866806101,0.0614933608736022,267.92097130740046,16.475360974212,,False,,,,,,,,,,,,-0.0573612866806101,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00336,cand_00336,337,3454739,3454738,1,3454739,14.055257469638663,positive,0.0620100999656106,0.0678335682776829,226.6607774771108,15.375209324866285,,False,,,,,,,,,,,,-0.0620100999656106,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00337,cand_00337,338,108591737,108591025,712,108591737,-45.88831219329336,negative,-0.0050231115142068,0.0670776998596762,9135.435688319378,612.7840131884616,-519.7337882343145,True,0.0568920636044594,0.0568920636044594,0.0568920636044594,43.042973838391845,0.0047116498114509,0.0047116498114509,0.0616037134159103,0.0054739864437658,0.0054739864437658,0.0816066510213861,13.353814596781376,0.0050231115142068,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,True,True,True,primitive_full_verified
rawr2q_00338,cand_00338,339,108529951,108529950,1,108530069,17.50253673893403,positive,0.0511255974816211,0.0549969698681508,342.3439060096253,18.827877483356414,,False,,,,,,,,,,,,-0.0511255974816211,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00339,cand_00339,340,40882771,40882770,1,40882771,16.526219285319847,positive,0.0538018276172665,0.0576333796617081,307.1683624371173,17.70315085240354,,False,,,,,,,,,,,,-0.0538018276172665,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00340,cand_00340,341,7102457,7102456,1,7102457,14.775951338485887,positive,0.0593696291556837,0.0646932136535411,248.88064063427467,16.100888458783313,,False,,,,,,,,,,,,-0.0593696291556837,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00341,cand_00341,342,40863883,40863879,4,40864051,31.05151430036597,positive,0.0505474213053529,0.0574566735917498,614.3046172976117,35.295899881973654,,False,,,,,,,,,,,,-0.0505474213053529,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00342,cand_00342,343,1518239,1518238,1,1518239,13.233061668549976,positive,0.0653226318701598,0.07170621495335,202.58004446074665,14.526248213361498,,False,,,,,,,,,,,,-0.0653226318701598,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00343,cand_00343,344,109597217,109596735,482,109597217,-74.72895699034427,negative,-0.0099321572044368,0.0542204176570948,7523.940212803085,407.951180765194,-308.14794080563934,True,0.0409556604771101,0.0409556604771101,0.0409556604771101,47.04606017184142,0.0062528487522781,0.0062528487522781,0.0472085092293883,0.0070119084277064,0.0070119084277064,0.1293222872618155,5.459077674774791,0.0099321572044368,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,True,True,True,primitive_full_verified
rawr2q_00344,cand_00344,345,31018453,31018450,3,31018529,31.500185622358515,positive,0.0611180498705839,0.0692098295960013,515.3990627819344,35.67068130907646,,False,,,,,,,,,,,,-0.0611180498705839,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00345,cand_00345,346,40845353,40845352,1,40845443,16.525303615149454,positive,0.0538044550444978,0.0574305097109247,307.13634403475606,17.638996788665967,,False,,,,,,,,,,,,-0.0538044550444978,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00346,cand_00346,347,177979733,177979051,682,177979733,-55.09311664328777,negative,-0.0058455700262883,0.064256989998171,9424.763777617254,605.6069517934762,-486.9858554314424,True,0.051670881830267,0.051670881830267,0.051670881830267,32.95722622556514,0.0034968755719729,0.0034968755719729,0.0551677574022399,0.009089232595931,0.009089232595931,0.1414512661764849,10.992424983226284,0.0058455700262883,1.0,False,True,1.0,False,False,True,1.0,False,True,True,negative_transferred_repaid,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,True,True,True,primitive_full_verified
rawr2q_00347,cand_00347,348,12783283,12783282,1,12783283,15.363648859683163,positive,0.0573765022463558,0.0626209646339798,267.7690040030101,16.76795332974849,,False,,,,,,,,,,,,-0.0573765022463558,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
rawr2q_00348,cand_00348,349,7051327,7051326,1,7051327,14.768726384026335,positive,0.0593949894643927,0.0640096837074059,248.6527317742884,15.916182713854631,,False,,,,,,,,,,,,-0.0593949894643927,,False,False,,False,True,False,,True,False,False,positive_harmless,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,structural_positive_cap_missing_primitives
