candidate_id,block_id,x,y,h,p_star,E_theta,E_theta_sign,Q_R2Q,near_forbidden_flag,forbidden_flag,C_minus_flag,channel_compatible_flag,O2_applicable_flag,B3_applicable_flag,coordinate_available_flag,post_P0_flag,finite_certificate_flag,valid_scale_flag,Q_2p1,Q_2p2,Q_2p3,Q_2p4,Q_2p1_source,Q_2p2_source,Q_2p3_source,Q_2p4_source,component_missing_flags,fallback_used_flag,Q_O2_row_sum,Q_O2_cap_sum,Q_O2_conservative,pass_Q_O2_lt_1,pass_Q_O2_lt_0p25,pass_Q_O2_lt_0p10,pass_Q_O2_lt_0p05,failure_type,status
o2_00301,302,30848879,30848878,1,30848879,16.24461097054039,positive,0.0591459350334649,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00302,303,155849,155848,1,155849,10.956642868748848,positive,0.0823330539773264,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00303,304,604870961,604869251,1710,604870961,-193.460685806944,negative,0.084228112951883,False,False,True,True,True,True,True,True,False,True,0.009502682738794,8.900752015131828e-06,0.0064493327137434,0.0,global_cap,row_Q_LAN,row_Q_exc,row_Q_o2p4_total,Q_2p1;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00304,305,30386689,30386676,13,30386821,55.9180601763964,positive,0.0656901337841472,False,False,False,True,True,True,True,False,True,True,0.009502682738794,5.433955362031766e-05,0.0172880108593613,0.0,global_cap,row_Q_LAN,row_Q_exc,row_Q_o2p4_total,Q_2p1;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00305,306,17997751,17997750,1,17997751,15.705757363609788,positive,0.0614815788836374,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00306,307,17642591,17642590,1,17642591,15.68582647984297,positive,0.0615114980157123,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00307,308,2275513,2275512,1,2275513,13.637716079452618,positive,0.0691152327817433,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00308,309,108834839,108833866,973,108834839,-84.74379677806667,negative,0.0759633517847871,False,False,True,True,True,True,True,False,True,True,0.009502682738794,5.61891485179793e-06,0.0033723912730158,0.0,global_cap,row_Q_LAN,row_Q_exc,row_Q_o2p4_total,Q_2p1;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00309,310,3459473,3459472,1,3459473,14.056626823294508,positive,0.0675533283624984,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00310,311,1516759,1516758,1,1516759,13.232086379526844,positive,0.0704701582316363,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00311,312,12785933,12785932,1,12785933,15.363856140188712,positive,0.0626516042594357,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00312,313,33868273,33868272,1,33868273,16.33798923441809,positive,0.0584495095176475,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00313,314,30402367,30402366,1,30402367,16.23003102518748,positive,0.0585071691732537,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00314,315,33926353,33926350,3,33926539,31.67940523101436,positive,0.0662381750517639,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0135025876921713,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00315,316,604434563,604433380,1183,604434563,-212.4494583474634,negative,0.0706267903397897,False,False,True,True,True,True,True,True,False,True,0.009502682738794,4.365357460100359e-06,0.0036185414675334,0.0,global_cap,row_Q_LAN,row_Q_exc,row_Q_o2p4_total,Q_2p1;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00316,317,12783493,12783492,1,12783493,15.36366528725307,positive,0.0614653493746613,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00317,318,30820421,30820420,1,30820421,16.24368804772401,positive,0.0586821462517961,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00318,319,109684921,109684920,1,109684921,17.51312245909733,positive,0.0544238599579058,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00319,320,604702619,604700469,2150,604702619,-249.2969172381811,negative,0.0924905344982734,False,False,True,True,True,True,True,True,False,True,0.009502682738794,9.325226762987028e-07,0.0032712471962181,0.0,global_cap,row_Q_LAN,row_Q_exc,row_Q_o2p4_total,Q_2p1;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00320,321,109471009,109470995,14,109471171,60.04468101919571,positive,0.0605347509168848,False,False,False,True,True,True,True,False,True,True,0.009502682738794,4.536304894499956e-05,0.0102675552005105,0.0,global_cap,row_Q_LAN,row_Q_exc,row_Q_o2p4_total,Q_2p1;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00321,322,39669379,39669378,1,39669379,16.496090138221277,positive,0.0582727770264986,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00322,323,179438221,179438217,4,179438351,34.01068305675338,positive,0.0532141645529486,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00323,324,109683631,109683630,1,109683631,17.51311069806788,positive,0.055032164231841,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00324,325,1190201,1190200,1,1190201,12.989632758387462,positive,0.0715945211420518,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00325,326,187501387,187501386,1,187501387,18.04929680068071,positive,0.0525393820764277,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00326,327,109497079,109497076,3,109497203,34.02281684386655,positive,0.0638594994842023,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0175885539855872,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00327,328,33488869,33488866,3,33489013,31.65344728612889,positive,0.0671490711147243,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0143344414251298,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00328,329,109452151,109452148,3,109452269,34.021996050826246,positive,0.0627535154340644,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0164805179489221,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00329,330,187419913,187418830,1083,187419913,-73.41046525155639,negative,0.0766870226372487,False,False,True,True,True,True,True,False,True,True,0.009502682738794,3.0863716343563046e-05,0.0044724201538576,0.0,global_cap,row_Q_LAN,row_Q_exc,row_Q_o2p4_total,Q_2p1;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00330,331,33415939,33415938,1,33415939,16.324543559684656,positive,0.0587411588277256,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00331,332,40835099,40835098,1,40835099,16.525052539162417,positive,0.0578586384299054,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00332,333,445001,445000,1,445001,12.005831808336865,positive,0.0776707266078231,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00333,334,40836461,40836460,1,40836461,16.525085892265995,positive,0.0572224328808061,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00334,335,604685377,604682818,2559,604685377,-132.574005324258,negative,0.103142612325526,False,False,True,True,True,True,True,True,False,True,0.009502682738794,5.620999964960583e-07,0.0052564239415806,0.0,global_cap,row_Q_LAN,row_Q_exc,row_Q_o2p4_total,Q_2p1;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00335,336,12842771,12842770,1,12842771,15.368291642911316,positive,0.0614933608736022,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00336,337,3454739,3454738,1,3454739,14.055257469638663,positive,0.0678335682776829,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00337,338,108591737,108591025,712,108591737,-45.88831219329336,negative,0.0670776998596762,False,False,True,True,True,True,True,False,True,True,0.009502682738794,7.509814589395526e-06,0.0047116498114509,0.0,global_cap,row_Q_LAN,row_Q_exc,row_Q_o2p4_total,Q_2p1;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00338,339,108529951,108529950,1,108530069,17.50253673893403,positive,0.0549969698681508,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00339,340,40882771,40882770,1,40882771,16.526219285319847,positive,0.0576333796617081,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00340,341,7102457,7102456,1,7102457,14.775951338485887,positive,0.0646932136535411,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00341,342,40863883,40863879,4,40864051,31.05151430036597,positive,0.0574566735917498,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00342,343,1518239,1518238,1,1518239,13.233061668549976,positive,0.07170621495335,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00343,344,109597217,109596735,482,109597217,-74.72895699034427,negative,0.0542204176570948,False,False,True,True,True,True,True,False,True,True,0.009502682738794,3.111178558031651e-05,0.0062528487522781,0.0,global_cap,row_Q_LAN,row_Q_exc,row_Q_o2p4_total,Q_2p1;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00344,345,31018453,31018450,3,31018529,31.500185622358515,positive,0.0692098295960013,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0159249049275548,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00345,346,40845353,40845352,1,40845443,16.525303615149454,positive,0.0574305097109247,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00346,347,177979733,177979051,682,177979733,-55.09311664328777,negative,0.064256989998171,False,False,True,True,True,True,True,False,True,True,0.009502682738794,3.055728045404353e-06,0.0034968755719729,0.0,global_cap,row_Q_LAN,row_Q_exc,row_Q_o2p4_total,Q_2p1;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00347,348,12783283,12783282,1,12783283,15.363648859683163,positive,0.0626209646339798,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00348,349,7051327,7051326,1,7051327,14.768726384026335,positive,0.0640096837074059,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00349,350,178894801,178894798,3,178894987,35.0046169630778,positive,0.0624748732312566,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0185637468745191,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00350,351,33843569,33843568,1,33843569,16.337259554044127,positive,0.0573142485737193,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00351,352,109712341,109712340,1,109712341,17.51337241663912,positive,0.0539020807162376,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00352,353,179664509,179664508,1,179664509,18.00660183085661,positive,0.0530489105874725,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00353,354,30784619,30784618,1,30784619,16.242525740093644,positive,0.0583295511087164,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00354,355,33843947,33843946,1,33843947,16.337270723016555,positive,0.0578346580287957,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00355,356,33821509,33821502,7,33821677,45.00982232048878,positive,0.0654611569085146,False,False,False,True,True,True,True,False,True,True,0.009502682738794,3.738934329904456e-05,0.0155337822934355,0.0161795680402141,global_cap,row_Q_LAN,row_Q_exc,row_Q_o2p4_total,Q_2p1;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00356,357,30978317,30978316,1,30978317,16.24879806610611,positive,0.058206963587266,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00357,358,2275027,2275026,1,2275027,13.63750247842863,positive,0.0701677034244439,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00358,359,109548913,109548912,1,109548913,17.511881701546663,positive,0.0540412935367529,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00359,360,33488180,33487676,504,33488281,-1.5258205110753806,negative,0.0702213435707402,False,False,True,True,True,True,True,False,True,True,0.009502682738794,1.2292432450516537e-05,0.0045249017385928,0.0,global_cap,row_Q_LAN,row_Q_exc,row_Q_o2p4_total,Q_2p1;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00360,361,33862651,33862647,4,33862799,30.67564639008905,positive,0.0585493445209605,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00361,362,3441017,3441016,1,3441017,14.051277625191709,positive,0.0664152882950914,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00362,363,17998027,17998026,1,17998027,15.70577269874159,positive,0.0607228067308972,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00363,364,12783557,12783556,1,12783557,15.36367029369691,positive,0.0625314742892232,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00364,365,1196653,1196652,1,1196653,12.995039051118322,positive,0.071617662491785,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00365,366,178000301,178000300,1,178000301,17.99729579926617,positive,0.0530150818740687,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00366,367,444929,444928,1,444929,12.005669997857035,positive,0.0781852146270972,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00367,368,108530371,108530370,1,108530371,17.50254060882601,positive,0.0550780849806609,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00368,369,33877069,33877068,1,33877069,16.33824891278976,positive,0.0580315698450999,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00369,370,179411671,179411668,3,179411909,35.01038711128105,positive,0.0609062405598658,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0170084463295524,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00370,371,30801703,30801702,1,30801703,16.243080538623037,positive,0.0590182314704876,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00371,372,179380241,179380240,1,179380241,18.005018362169785,positive,0.0524959052411155,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00372,373,1198289,1198288,1,1198289,12.996405263957271,positive,0.0723746919761434,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00373,374,30339893,30339892,1,30339893,16.22797400518101,positive,0.0584872273607094,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00374,375,33866071,33866070,1,33866071,16.337924215703186,positive,0.0578606794756717,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00375,376,15937,15936,1,15937,8.676398728859631,positive,0.1034376505744083,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00376,377,187427707,187426768,939,187427707,-24.65274645334739,negative,0.0744485929586305,False,False,True,True,True,True,True,False,True,True,0.009502682738794,2.0728659845031627e-05,0.0071608480192961,0.0,global_cap,row_Q_LAN,row_Q_exc,row_Q_o2p4_total,Q_2p1;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00377,378,108563563,108563562,1,108563563,17.502846393512364,positive,0.054274460944475,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00378,379,604681513,604678930,2583,604681513,-197.01518438104904,negative,0.1005708971627918,False,False,True,True,True,True,True,True,False,True,0.009502682738794,2.523928224298086e-05,0.0026467580587345,0.0,global_cap,row_Q_LAN,row_Q_exc,row_Q_o2p4_total,Q_2p1;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
