candidate_id,block_id,x,y,h,p_star,post_P0_flag,post_P0_by_pstar,finite_zone_flag,finite_certified_flag,threshold_relevant_flag,forbidden_flag,near_forbidden_flag,positive_harmless_flag,negative_transfer_flag,O2_B3_repaid_flag,B3_block_pass,covered_flag,row_regime,Q_R2Q,Q_delta_D,Q_exc,epsilon,E_theta,Q_2p1,Q_2p2,Q_2p3,Q_2p4,Q_O2_row_sum,O2_cap_sum,O2_value,O2_cap_pass_0p05,pass_Q_O2_lt_0p10,pass_Q_O2_lt_0p25,O2_status,O2_failure_type,surviving_first_crossing_proxy,subthreshold_surviving_proxy_flag,explicit_non_surviving_flag,subthreshold_flag,superthreshold_flag,threshold_relevance_pass_flag,threshold_classification,threshold_status,accumulation_proxy,unrepaid_tail,endpoint_repaid_flag,endpoint_harmful_flag,endpoint_repayment_failure_flag,positive_unrepaid_tail_flag,negative_unrepaid_tail_flag,tail_forbidden_unrepaid_flag,B3_status,E_theta_sign,threshold_row_flag,positive_row_flag,negative_subthreshold_flag,harmless_flag,repaid_flag,surviving_flag,non_surviving_flag,unrepaid_flag,surviving_unrepaid_flag,O2_available_flag,O2_margin,O2_balance,O2_balance_negative_flag,O2_cap_failure_flag,O2_repayment_failure_flag,O2_numeric_failure_flag,O2_failure_flag,Q_R2Q_bin
hexc_00086,87,109467389,109460158,7231,109467389,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.2045445847739718,0.1910786963521397,0.0074324407919268,0.0060334476299052,-178.26963014023477,0.009502682738794,9.378560589377963e-06,0.0074324407919268,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00087,88,3290641,3290318,323,3290641,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0705553720204413,0.0540154242762154,0.0078480023338476,0.0086919454103782,-37.87575835699317,0.009502682738794,2.0566444958288984e-05,0.0078480023338476,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00089,90,179641471,179630689,10782,179641471,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.2296201708973325,0.2161023309574808,0.0058305796296811,0.0076872603101705,-461.50121601656247,0.009502682738794,2.242474944524937e-06,0.0058305796296811,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00090,91,179602723,179595316,7407,179602723,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.1917202756433797,0.1748153915205001,0.0055138368213938,0.0113910473014857,-450.7172966904154,0.009502682738794,1.644867257485821e-06,0.0055138368213938,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00094,95,178011341,178005997,5344,178011341,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.1648839859416764,0.1470561101400873,0.0069070699511918,0.0109208058503972,-366.6962581891348,0.009502682738794,1.4118711991902996e-05,0.0069070699511918,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00095,96,3438637,3438262,375,3438637,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0753076301542394,0.0613047056138632,0.0091609752093495,0.0048419493310265,-28.83790962671685,0.009502682738794,4.454182436876886e-05,0.0091609752093495,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00096,97,30981239,30980149,1090,30981239,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0903727573504991,0.0702659379459539,0.0038095629268263,0.0162972564777187,-175.80966234322875,0.009502682738794,9.207141816658872e-06,0.0038095629268263,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00097,98,33843191,33842396,795,33843191,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0761893412087709,0.0523006045347718,0.004261589416467,0.0196271472575319,-188.19672853522707,0.009502682738794,3.623938820169168e-06,0.004261589416467,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00098,99,4991034,4990677,357,4991101,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.076175182058325,0.0592385896584613,0.0071299286054191,0.0098066637944444,-17.691366021948568,0.009502682738794,3.721677642461008e-05,0.0071299286054191,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00101,102,33477793,33476547,1246,33477793,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.096662723146914,0.0788530878574153,0.0059616473562023,0.0118479879332962,-154.43846648475437,0.009502682738794,7.88073837868504e-06,0.0059616473562023,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00102,103,33824779,33823778,1001,33824779,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0986530057695944,0.0823075164766412,0.0059703851044254,0.0103751041885277,-12.808745615198404,0.009502682738794,4.286950808150204e-06,0.0059703851044254,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00103,104,30358319,30357034,1285,30358319,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.097634505621578,0.0804237049730352,0.0035506716837985,0.0136601289647441,-165.14358633355937,0.009502682738794,3.137256029257138e-06,0.0035506716837985,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00104,105,604432601,604410439,22162,604432601,True,True,False,False,False,False,False,False,True,True,True,True,primitive_full_verified,0.2914811871626422,0.2780296336118464,0.0048112529540787,0.0086403005967169,-688.5913402072983,0.009502682738794,3.7740295774919447e-06,0.0048112529540787,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00107,108,39634747,39633125,1622,39634747,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.1078488246263689,0.0907597358435971,0.0056096653888982,0.0114794233938734,-169.89877765908955,0.009502682738794,2.1332056949472737e-05,0.0056096653888982,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00108,109,33492847,33491912,935,33492847,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0863386781827271,0.0658629327433626,0.0043309131910465,0.0161448322483178,-137.96589757999288,0.009502682738794,2.5504634745129083e-05,0.0043309131910465,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00109,110,39655321,39654336,985,39655321,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0882379519127139,0.068182796019551,0.0103891851313233,0.0096659707618394,-127.70959529037896,0.009502682738794,2.917404126848151e-06,0.0103891851313233,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00110,111,30780011,30777698,2313,30780011,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.1309387070981607,0.1187096625628934,0.0072627341203376,0.0049663104149295,-140.46546636399898,0.009502682738794,1.4414142915593324e-06,0.0072627341203376,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00112,113,30784249,30783029,1220,30784249,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0966458075650577,0.0804801201663452,0.0083504817829622,0.0078152056157501,-133.72293008495535,0.009502682738794,1.3500067714446636e-05,0.0083504817829622,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00115,116,12830269,12829371,898,12830269,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0962426881171498,0.0830318255781195,0.0044981624772096,0.0087127000618206,-46.90137454561159,0.009502682738794,2.840144907433932e-05,0.0044981624772096,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00116,117,17992177,17991472,705,17992327,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0927710098591296,0.0751177449862599,0.0043468868821478,0.0133063779907217,-3.3720180676377822,0.009502682738794,4.952822511481373e-07,0.0043468868821478,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00117,118,179650181,179648340,1841,179650181,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0958698914280892,0.0700042897116968,0.0047737129410581,0.0210918887753342,-377.4982097341908,0.009502682738794,6.123919231402784e-06,0.0047737129410581,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00119,120,108561281,108557409,3872,108561281,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.1470745643860575,0.1320368412344232,0.0051891364890148,0.0098485866626193,-263.9525918434665,0.009502682738794,1.955433177916768e-05,0.0051891364890148,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00120,121,108842081,108840439,1642,108842081,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0996639793175021,0.0783788743940216,0.0082387254087246,0.0130463795147557,-217.0841446013817,0.009502682738794,6.820374073524146e-06,0.0082387254087246,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00124,125,33827861,33826320,1541,33827861,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.110098889929409,0.0951070884702718,0.0057695318036443,0.0092222696554927,-102.04793904212896,0.009502682738794,2.5514678095773115e-06,0.0057695318036443,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00127,128,187449539,187440181,9358,187449539,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.2128199890626043,0.2011169548690546,0.0051155744267494,0.0065874597668001,-385.9233859879023,0.009502682738794,1.637768801596137e-05,0.0051155744267494,0.0002713345538969,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00128,129,40874291,40872504,1787,40874291,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.1130432056909814,0.0985859298052889,0.0053009968762809,0.0091562790094115,-139.55697264443688,0.009502682738794,8.568865184281963e-06,0.0053009968762809,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00129,130,109678603,109674416,4187,109678603,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.1528036364238857,0.139025752502687,0.0035003288755931,0.0102775550456054,-243.7212716620761,0.009502682738794,7.018822191512168e-06,0.0035003288755931,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00132,133,30343471,30342328,1143,30343471,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0943688419287908,0.077901608662357,0.0047078243264234,0.0117594089400103,-126.54371300174604,0.009502682738794,3.086420913428758e-05,0.0047078243264234,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00134,135,12831227,12830878,349,12831293,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0716348006649615,0.054340305264288,0.0030501315616617,0.0142443638390116,-5.285039920639065,0.009502682738794,1.829513884488871e-05,0.0030501315616617,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00138,139,109556411,109553597,2814,109556411,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.13072783862462,0.1158702945195927,0.0080790635414207,0.0067784805636065,-129.7691972891198,0.009502682738794,2.416764595242026e-06,0.0080790635414207,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00149,150,108590687,108589025,1662,108590687,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0995905772584955,0.0815994829746902,0.006137821325365,0.0118532729584401,-181.7529341824936,0.009502682738794,8.12604595979825e-06,0.006137821325365,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00152,153,108849263,108847420,1843,108849263,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.1012159404301471,0.0806224586721068,0.0041836326284956,0.0164098491295446,-288.5408809320145,0.009502682738794,4.456342330689378e-06,0.0041836326284956,0.0006293709991497,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00153,154,12801751,12800706,1045,12801751,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.1004851300491716,0.0905182056127375,0.0050052374179884,0.0049616870184455,-46.73192403059045,0.009502682738794,2.234936725940791e-05,0.0050052374179884,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00154,155,109764139,109762638,1501,109764139,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0926824198591366,0.0701843166475464,0.0054369060202125,0.0170611971913775,-260.5729102754683,0.009502682738794,1.895806369383319e-05,0.0054369060202125,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00155,156,33871261,33870647,614,33871261,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0691402528338287,0.0505882267641985,0.0048358116328674,0.0137162144367627,-111.19601929144392,0.009502682738794,3.989633408682665e-06,0.0048358116328674,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00158,159,178905659,178902349,3310,178905659,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.127736784305964,0.1108742011675251,0.0068125269739167,0.0100500561645221,-326.6294922581101,0.009502682738794,2.928253072113209e-06,0.0068125269739167,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00159,160,33870121,33869043,1078,33870121,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0914618710863124,0.0777008385778053,0.0048588717149927,0.0089021607935143,-89.73245844873679,0.009502682738794,3.735243231885095e-06,0.0048588717149927,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00160,161,108572459,108571084,1375,108572459,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0882403302666724,0.069555537464766,0.0024587559453669,0.0162260368565394,-209.315923583554,0.009502682738794,7.0666775429249885e-06,0.0024587559453669,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00162,163,109511267,109509400,1867,109511267,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.1088223400603969,0.0941231697498315,0.0057324423742787,0.0089667279362865,-89.89320921839476,0.009502682738794,5.361016582059557e-06,0.0057324423742787,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00163,164,39637237,39636755,482,39637237,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0651451540987114,0.0477429272116286,0.0081526776783095,0.0092495492087732,-62.1134514057519,0.009502682738794,5.0921705059012925e-05,0.0081526776783095,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00164,165,40844717,40842945,1772,40844717,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.1129806929343217,0.1006122437916457,0.0071650986788164,0.0052033504638595,-107.09979019561752,0.009502682738794,2.030838845696512e-05,0.0071650986788164,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00165,166,30799294,30798784,510,30799397,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0722199673831855,0.05632146779202,0.0036411696989401,0.0122573298922252,-27.196169889806526,0.009502682738794,8.568146660246776e-06,0.0036411696989401,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00166,167,109682107,109679748,2359,109682107,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.1167362250522532,0.1021088236250638,0.0080947911380502,0.0065326102891391,-174.45589668660523,0.009502682738794,2.09521036526412e-05,0.0080947911380502,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00170,171,33862193,33861455,738,33862193,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0736278072537615,0.0578703613322382,0.0033281269586732,0.0124293189628499,-113.83924430671334,0.009502682738794,1.3893474512223828e-05,0.0033281269586732,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00173,174,30825511,30824836,675,30825511,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0784523836661713,0.0646289466049177,0.0110815667281192,0.0027418703331342,-36.97787149460965,0.009502682738794,2.57279044039409e-05,0.0110815667281192,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00175,176,30359687,30358683,1004,30359687,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0892723594368366,0.0733236285375701,0.0091440118637463,0.0068047190355201,-108.11236392766864,0.009502682738794,3.636957788863095e-05,0.0091440118637463,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00176,177,110319577,110315160,4417,110319577,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.1561570928801292,0.143809262978564,0.0049735266541079,0.0073743032474572,-231.7350443422174,0.009502682738794,2.0401008663446748e-06,0.0049735266541079,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
