candidate_id,block_id,p_star,start_prime,worst_prime,end_prime,y,h,Q_R2Q,Q_tail_start,Q_tail_max_inside,Q_tail_end,Q_O2,Q_exc,Q_o2p4_total,accumulation_value,accumulation_balance,accumulation_margin,B3_value,B3_balance,B3_margin,unrepaid_tail,post_P0_flag,finite_certified_flag,near_forbidden_flag,forbidden_flag,C_minus_flag,covered_flag,O2_applicable_flag,B3_applicable_flag,endpoint_repaid_flag,endpoint_harmful_flag,endpoint_repayment_failure_flag,positive_unrepaid_tail_flag,negative_unrepaid_tail_flag,tail_forbidden_unrepaid_flag,candidate_crossing_flag,tail_candidate_flag,tail_candidate_crossing_flag,B3_status,B3_block_pass,O2_E_theta,E_theta_sign,O2_Q_R2Q,O2_finite_certified_flag,O2_threshold_relevant_flag,O2_forbidden_flag,O2_near_forbidden_flag,O2_negative_subthreshold_flag,O2_B3_repaid_flag,O2_B3_block_pass,O2_harmless_flag,O2_repaid_flag,O2_surviving_flag,O2_non_surviving_flag,O2_unrepaid_flag,O2_surviving_unrepaid_flag,O2_available_flag,O2_value,O2_margin,O2_failure_flag,O2_row_regime,TT_Q_R2Q,TT_E_theta,TT_Q_delta_D,TT_Q_exc,TT_epsilon,TT_threshold_relevant_flag,TT_positive_harmless_flag,TT_negative_transfer_flag,TT_finite_certified_flag,TT_row_regime,E_theta,row_regime,positive_flag,negative_flag,neutral_flag,threshold_row_flag,positive_harmless_flag,negative_subthreshold_flag,threshold_relevant_flag,O2_safe_flag,repaid_flag,surviving_flag,non_surviving_flag,harmless_flag,unrepaid_flag,surviving_unrepaid_flag,accumulation_risk_flag,B3_repaid_flag,B3_surviving_flag,zero_crossing_count,zero_crossing_flag,persistence_failure_flag,B3_numeric_failure_flag,B3_accumulation_failure_flag,B3_failure_flag,row_class
b3_00088,88,3290641,3290153,3290281,3290641,3290318.0,323.0,0.0705553720204413,0.0055800377898997,0.1524943222926786,0.0,0.0499059549846063,0.0078480023338476,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,-37.87575835699317,negative,0.0705553720204413,True,False,False,False,True,True,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,primitive_full_verified,0.0705553720204413,-37.87575835699317,0.0540154242762154,0.0078480023338476,0.0086919454103783,False,False,True,True,primitive_full_verified,-37.87575835699317,primitive_full_verified,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00089,89,1188149,1188029,1188073,1188149,1188148.0,1.0,0.0739495641263946,0.0048894789675566,0.1522565231000059,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,12.987907191915609,positive,0.0739495641263946,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0739495641263946,12.987907191915609,0.0698377238341033,0.0,0.0041118402922912,False,True,False,True,sign_inconsistent_positive_harmless,12.987907191915609,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00090,90,179641471,179621989,179630603,179641471,179630689.0,10782.0,0.2296201708973325,0.0048301835751876,0.1510014006640627,0.0,0.0499059549846063,0.0058305796296811,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,-461.50121601656247,negative,0.2296201708973325,True,False,False,False,True,True,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,primitive_full_verified,0.2296201708973325,-461.50121601656247,0.2161023309574808,0.0058305796296811,0.0076872603101706,False,False,True,True,primitive_full_verified,-461.50121601656247,primitive_full_verified,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00091,91,179602723,179588947,179595197,179602723,179595316.0,7407.0,0.1917202756433797,0.0017245243500507,0.1505859751799811,0.0,0.0499059549846063,0.0055138368213938,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,-450.7172966904154,negative,0.1917202756433797,True,False,False,False,True,True,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,primitive_full_verified,0.1917202756433797,-450.7172966904154,0.1748153915205001,0.0055138368213938,0.0113910473014858,False,False,True,True,primitive_full_verified,-450.7172966904154,primitive_full_verified,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00092,92,3453943,3453721,3453833,3453943,3453942.0,1.0,0.0687276505309807,0.0015748409685576,0.1495158668591889,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,14.055027034946916,positive,0.0687276505309807,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0687276505309807,14.055027034946916,0.0649963708245559,0.0,0.0037312797064248,False,True,False,True,sign_inconsistent_positive_harmless,14.055027034946916,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00093,93,1188839,1188557,1188689,1188839,1188838.0,1.0,0.0717695715648134,0.0157138713791114,0.1489439837945099,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,12.988487758598636,positive,0.0717695715648134,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0717695715648134,12.988487758598636,0.0698348939319513,0.0,0.001934677632862,False,True,False,True,sign_inconsistent_positive_harmless,12.988487758598636,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00094,94,618119,618031,618053,618119,618118.0,1.0,0.0765541684740735,0.0556233611486765,0.1489078364945149,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,12.334436274537484,positive,0.0765541684740735,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0765541684740735,12.334436274537484,0.073175253227646,3.1969133879196994e-16,0.0033789152464271,False,True,False,True,sign_inconsistent_positive_harmless,12.334436274537484,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00095,95,178011341,178000409,178005823,178011341,178005997.0,5344.0,0.1648839859416764,0.0009298975585889,0.1432479050105013,0.0,0.0499059549846063,0.0069070699511918,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,-366.6962581891348,negative,0.1648839859416764,True,False,False,False,True,True,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,primitive_full_verified,0.1648839859416764,-366.6962581891348,0.1470561101400873,0.0069070699511918,0.0109208058503972,False,False,True,True,primitive_full_verified,-366.6962581891348,primitive_full_verified,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00096,96,3438637,3437659,3438223,3438637,3438262.0,375.0,0.0753076301542394,0.0282272795410167,0.1431410634661558,0.0,0.0499059549846063,0.0091609752093495,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,-28.83790962671685,negative,0.0753076301542394,True,False,False,False,True,True,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,primitive_full_verified,0.0753076301542394,-28.83790962671685,0.0613047056138632,0.0091609752093495,0.0048419493310267,False,False,True,True,primitive_full_verified,-28.83790962671685,primitive_full_verified,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00097,97,30981239,30979541,30980123,30981239,30980149.0,1090.0,0.0903727573504991,0.0025148552603737,0.1427066217813433,0.0,0.0499059549846063,0.0038095629268263,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,-175.80966234322875,negative,0.0903727573504991,True,False,False,False,True,True,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,primitive_full_verified,0.0903727573504991,-175.80966234322875,0.0702659379459539,0.0038095629268263,0.0162972564777189,False,False,True,True,primitive_full_verified,-175.80966234322875,primitive_full_verified,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00098,98,33843191,33840973,33842377,33843191,33842396.0,795.0,0.0761893412087709,0.0068033848573541,0.1382007229051467,0.0,0.0499059549846063,0.004261589416467,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,-188.19672853522707,negative,0.0761893412087709,True,False,False,False,True,True,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,primitive_full_verified,0.0761893412087709,-188.19672853522707,0.0523006045347718,0.004261589416467,0.0196271472575321,False,False,True,True,primitive_full_verified,-188.19672853522707,primitive_full_verified,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00099,99,4991101,4990273,4990649,4991101,4990677.0,357.0,0.076175182058325,0.0094024521176097,0.136975200357615,0.0,0.0499059549846063,0.0071299286054191,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,-17.691366021948568,negative,0.076175182058325,True,False,False,False,True,True,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,primitive_full_verified,0.076175182058325,-17.691366021948568,0.0592385896584613,0.0071299286054191,0.0098066637944446,False,False,True,True,primitive_full_verified,-17.691366021948568,primitive_full_verified,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00100,100,6421,6379,6379,6421,6420.0,1.0,0.1159896775054861,0.1294749705544422,0.1294749705544422,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,7.767329147794049,positive,0.1159896775054861,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.1159896775054861,7.767329147794049,0.1098531528794008,0.0,0.0061365246260852,False,True,False,True,sign_inconsistent_positive_harmless,7.767329147794049,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00101,101,1510643,1510393,1510511,1510643,1510642.0,1.0,0.070535407834942,0.0351881560052018,0.135213968449221,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,13.228045945966745,positive,0.070535407834942,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.070535407834942,13.228045945966745,0.0686864351030437,0.0,0.0018489727318982,False,True,False,True,sign_inconsistent_positive_harmless,13.228045945966745,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00102,102,33477793,33475063,33476507,33477793,33476547.0,1246.0,0.096662723146914,0.0064399225962383,0.1345422644607548,0.0,0.0499059549846063,0.0059616473562023,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,-154.43846648475437,negative,0.096662723146914,True,False,False,False,True,True,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,primitive_full_verified,0.096662723146914,-154.43846648475437,0.0788530878574153,0.0059616473562023,0.0118479879332964,False,False,True,True,primitive_full_verified,-154.43846648475437,primitive_full_verified,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00103,103,33824779,33822077,33823469,33824779,33823778.0,1001.0,0.0986530057695944,0.0068453073419814,0.1342787523927624,0.0,0.0499059549846063,0.0059703851044254,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,-12.808745615198404,negative,0.0986530057695944,True,False,False,False,True,True,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,primitive_full_verified,0.0986530057695944,-12.808745615198404,0.0823075164766412,0.0059703851044254,0.0103751041885278,False,False,True,True,primitive_full_verified,-12.808745615198404,primitive_full_verified,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00104,104,30358319,30356279,30357013,30358319,30357034.0,1285.0,0.097634505621578,0.0035797038890756,0.1340611149769004,0.0,0.0499059549846063,0.0035506716837985,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,-165.14358633355937,negative,0.097634505621578,True,False,False,False,True,True,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,primitive_full_verified,0.097634505621578,-165.14358633355937,0.0804237049730352,0.0035506716837985,0.0136601289647442,False,False,True,True,primitive_full_verified,-165.14358633355937,primitive_full_verified,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00105,105,604432601,604365331,604410263,604432601,604410439.0,22162.0,0.2914811871626422,0.0028739774115091,0.1338899561650151,0.0,0.0499059549846063,0.0048112529540787,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,pass,True,-688.5913402072983,negative,0.2914811871626422,False,False,False,False,True,True,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,primitive_full_verified,0.2914811871626422,-688.5913402072983,0.2780296336118464,0.0048112529540787,0.0086403005967171,False,False,True,False,primitive_full_verified,-688.5913402072983,primitive_full_verified,False,True,False,False,False,True,False,True,True,False,True,True,False,False,True,True,True,0,False,False,False,False,False,N_negative_subthreshold
b3_00106,106,479,467,467,479,478.0,1.0,0.1648068982246287,0.1067275275181001,0.1067275275181001,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,5.171700597410915,positive,0.1648068982246287,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.1648068982246287,5.171700597410915,0.1535407636762682,4.663591625904842e-17,0.0112661345483604,False,True,False,True,sign_inconsistent_positive_harmless,5.171700597410915,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00107,107,231701,231611,231613,231701,231700.0,1.0,0.0810551545684911,0.0429947504992385,0.1325615638183723,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,11.35320302633692,positive,0.0810551545684911,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0810551545684911,11.35320302633692,0.078831748748131,0.0,0.0022234058203601,False,True,False,True,sign_inconsistent_positive_harmless,11.35320302633692,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00108,108,39634747,39631373,39633059,39634747,39633125.0,1622.0,0.1078488246263689,0.0016305125369378,0.1307556243041596,0.0,0.0499059549846063,0.0056096653888982,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,-169.89877765908955,negative,0.1078488246263689,True,False,False,False,True,True,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,primitive_full_verified,0.1078488246263689,-169.89877765908955,0.0907597358435971,0.0056096653888982,0.0114794233938735,False,False,True,True,primitive_full_verified,-169.89877765908955,primitive_full_verified,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00109,109,33492847,33489943,33491849,33492847,33491912.0,935.0,0.0863386781827271,0.0088147436040726,0.1283639243453187,0.0,0.0499059549846063,0.0043309131910465,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,-137.96589757999288,negative,0.0863386781827271,True,False,False,False,True,True,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,primitive_full_verified,0.0863386781827271,-137.96589757999288,0.0658629327433626,0.0043309131910465,0.0161448322483179,False,False,True,True,primitive_full_verified,-137.96589757999288,primitive_full_verified,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00110,110,39655321,39652187,39654233,39655321,39654336.0,985.0,0.0882379519127139,0.0047309852110024,0.1273389253100183,0.0,0.0499059549846063,0.0103891851313233,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,-127.70959529037896,negative,0.0882379519127139,True,False,False,False,True,True,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,primitive_full_verified,0.0882379519127139,-127.70959529037896,0.068182796019551,0.0103891851313233,0.0096659707618395,False,False,True,True,primitive_full_verified,-127.70959529037896,primitive_full_verified,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00111,111,30780011,30776849,30777661,30780011,30777698.0,2313.0,0.1309387070981607,0.0007117137308587,0.1239811997055362,0.0,0.0499059549846063,0.0072627341203376,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,-140.46546636399898,negative,0.1309387070981607,True,False,False,False,True,True,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,primitive_full_verified,0.1309387070981607,-140.46546636399898,0.1187096625628934,0.0072627341203376,0.0049663104149296,False,False,True,True,primitive_full_verified,-140.46546636399898,primitive_full_verified,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00112,112,3459077,3458869,3458933,3459077,3459076.0,1.0,0.067178289113327,0.0016384432981308,0.1236009884969555,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,14.056512348440547,positive,0.067178289113327,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.067178289113327,14.056512348440547,0.0649900997036011,0.0,0.0021881894097258,False,True,False,True,sign_inconsistent_positive_harmless,14.056512348440547,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00113,113,30784249,30782177,30782989,30784249,30783029.0,1220.0,0.0966458075650577,0.0,0.1233904564512764,0.0,0.0499059549846063,0.0083504817829622,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,-133.72293008495535,negative,0.0966458075650577,True,False,False,False,True,True,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,primitive_full_verified,0.0966458075650577,-133.72293008495535,0.0804801201663452,0.0083504817829622,0.0078152056157502,False,False,True,True,primitive_full_verified,-133.72293008495535,primitive_full_verified,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00114,114,359477,359299,359327,359477,359416.0,3.0,0.0897827713986883,0.0570349631070805,0.1217110581187204,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,22.58448267109209,positive,0.0897827713986883,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0897827713986883,22.58448267109209,0.087981785829136,0.0146636407876059,-0.0128626552180536,False,True,False,True,sign_inconsistent_positive_harmless,22.58448267109209,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00115,115,3453551,3452959,3453409,3453551,3453550.0,1.0,0.0680235969848095,0.0209733585881086,0.1221017638091153,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,14.054913535029169,positive,0.0680235969848095,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0680235969848095,14.054913535029169,0.0649968500806915,0.0,0.0030267469041179,False,True,False,True,sign_inconsistent_positive_harmless,14.054913535029169,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00116,116,12830269,12828769,12829303,12830269,12829371.0,898.0,0.0962426881171498,0.0056428029318471,0.122017107426541,0.0,0.0499059549846063,0.0044981624772096,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,-46.90137454561159,negative,0.0962426881171498,True,False,False,False,True,True,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,primitive_full_verified,0.0962426881171498,-46.90137454561159,0.0830318255781195,0.0044981624772096,0.0087127000618206,False,False,True,True,primitive_full_verified,-46.90137454561159,primitive_full_verified,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00117,117,17992327,17991019,17991383,17992327,17991472.0,705.0,0.0927710098591296,0.0056364066479406,0.1196742191127304,0.0,0.0499059549846063,0.0043468868821478,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,-3.3720180676377822,negative,0.0927710098591296,True,False,False,False,True,True,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,primitive_full_verified,0.0927710098591296,-3.3720180676377822,0.0751177449862599,0.0043468868821478,0.0133063779907219,False,False,True,True,primitive_full_verified,-3.3720180676377822,primitive_full_verified,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00118,118,179650181,179642513,179648311,179650181,179648340.0,1841.0,0.0958698914280892,0.0,0.118782773209046,0.0,0.0499059549846063,0.0047737129410581,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,-377.4982097341908,negative,0.0958698914280892,True,False,False,False,True,True,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,primitive_full_verified,0.0958698914280892,-377.4982097341908,0.0700042897116968,0.0047737129410581,0.0210918887753343,False,False,True,True,primitive_full_verified,-377.4982097341908,primitive_full_verified,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00119,119,1513271,1513121,1513163,1513271,1513270.0,1.0,0.0705260023814927,0.0211001363609755,0.1185696276584655,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,13.2297840910738,positive,0.0705260023814927,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0705260023814927,13.2297840910738,0.0686782402480672,0.0,0.0018477621334255,False,True,False,True,sign_inconsistent_positive_harmless,13.2297840910738,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00120,120,108561281,108555763,108557347,108561281,108557409.0,3872.0,0.1470745643860575,0.0018015733718166,0.1180005612149925,0.0,0.0499059549846063,0.0051891364890148,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,-263.9525918434665,negative,0.1470745643860575,True,False,False,False,True,True,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,primitive_full_verified,0.1470745643860575,-263.9525918434665,0.1320368412344232,0.0051891364890148,0.0098485866626195,False,False,True,True,primitive_full_verified,-263.9525918434665,primitive_full_verified,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00121,121,108842081,108836149,108840343,108842081,108840439.0,1642.0,0.0996639793175021,0.0015163075123032,0.1176628603007472,0.0,0.0499059549846063,0.0082387254087246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,-217.0841446013817,negative,0.0996639793175021,True,False,False,False,True,True,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,primitive_full_verified,0.0996639793175021,-217.0841446013817,0.0783788743940216,0.0082387254087246,0.0130463795147559,False,False,True,True,primitive_full_verified,-217.0841446013817,primitive_full_verified,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00122,122,30418643,30418009,30418319,30418643,30418642.0,1.0,0.0587452641225273,0.0045120690028914,0.1169925862222105,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,16.230566234990423,positive,0.0587452641225273,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0587452641225273,16.230566234990423,0.0569472827269941,1.531690711227097e-15,0.0017979813955316,False,True,False,True,sign_inconsistent_positive_harmless,16.230566234990423,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
