file_name,file_path,line,statement_type,statement_text_or_paraphrase,status,v5_compatible,needs_repair
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,146,first_crossing_definition,J\text{ cannot support a surviving first-crossing obstruction.},found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,146,threshold_relevance,J\text{ cannot support a surviving first-crossing obstruction.},found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,154,first_crossing_definition,\text{surviving first-crossing obstruction},found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,154,threshold_relevance,\text{surviving first-crossing obstruction},found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,207,first_crossing_definition,J\text{ still supports a first-crossing obstruction.},found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,238,first_crossing_definition,Together they give the complete first-crossing split:,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,253,first_crossing_definition,FullFCL needs to argue that a first crossing cannot survive.,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,295,first_crossing_definition,Therefore no first-crossing obstruction survives either branch.,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,317,finite_zone_coverage,Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_v1.md,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,318,finite_zone_coverage,Prime_Mesh_R2Q_FiniteThetaEnvelope_Codex_Validation_v1.md,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,331,first_crossing_definition,\text{surviving first-crossing obstruction},found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,331,threshold_relevance,\text{surviving first-crossing obstruction},found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,357,first_crossing_definition,1. define the surviving first-crossing obstruction predicate analytically;,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,357,threshold_relevance,1. define the surviving first-crossing obstruction predicate analytically;,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Closure_Update_v1.md,358,threshold_relevance,2. prove the threshold relevance implication without relying on CSV classifications;,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,7,first_crossing_definition,"**Purpose:** Isolate the theorem needed to show that any surviving first-crossing obstruction must be threshold-relevant, i.e. must satisfy \(Q_{\rm R2Q}(J)>3/4\), rather than hiding in the neutral harmless zone.",found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,7,threshold_relevance,"**Purpose:** Isolate the theorem needed to show that any surviving first-crossing obstruction must be threshold-relevant, i.e. must satisfy \(Q_{\rm R2Q}(J)>3/4\), rather than hiding in the neutral harmless zone.",found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,13,threshold_relevance,The next logical gap after FullFCL and NeutralClause isolation is the **threshold relevance** step.,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,27,first_crossing_definition,"But to use that route in a first-crossing contradiction, we must also prove the converse relevance principle:",found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,31,first_crossing_definition,\text{surviving first-crossing obstruction},found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,31,threshold_relevance,\text{surviving first-crossing obstruction},found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,43,first_crossing_definition,J\text{ is harmless for first-crossing purposes.},found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,56,endpoint_sign_orientation,E_\theta(J)>0,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,78,first_crossing_definition,"\text{if a first crossing survives, it must produce a threshold-relevant local obstruction.}",found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,78,threshold_relevance,"\text{if a first crossing survives, it must produce a threshold-relevant local obstruction.}",found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,94,envelope_definition,\mathcal H(x)=\theta(x)-x.,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,103,first_crossing_definition,A first crossing is a point \(x_1\ge P_0\) where:,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,111,covering_localization,"By FCL-FrontEnd, CandidateReduction, and AdmissibleBlockSystem, there is a selected block:",found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,137,threshold_relevance,The threshold-relevant regime is:,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,151,first_crossing_definition,Let \(x_1\ge P_0\) be a surviving first crossing of the global theta envelope after applying CandidateReduction and the admissible SR10/B2 BlockSystem selection.,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,151,covering_localization,Let \(x_1\ge P_0\) be a surviving first crossing of the global theta envelope after applying CandidateReduction and the admissible SR10/B2 BlockSystem selection.,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,175,first_crossing_definition,then \(J\) cannot support a surviving first-crossing obstruction.,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,175,threshold_relevance,then \(J\) cannot support a surviving first-crossing obstruction.,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,219,first_crossing_definition,\text{a first crossing must create enough normalized local obstruction to be visible to R2Q.},found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,228,first_crossing_definition,\text{first crossing},found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,246,endpoint_sign_orientation,E_\theta(J)>0,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,257,first_crossing_definition,So a positive first-crossing candidate cannot be threshold-relevant unless another theorem says the selected local obstruction is not represented by \(Q_{\rm R2Q}\). That is exactly what the admissible BlockSystem and coordinate-availability layers are meant to prevent.,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,257,threshold_relevance,So a positive first-crossing candidate cannot be threshold-relevant unless another theorem says the selected local obstruction is not represented by \(Q_{\rm R2Q}\). That is exactly what the admissible BlockSystem and coordinate-availability layers are meant to prevent.,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,262,endpoint_sign_orientation,E_\theta(J)>0,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,268,first_crossing_definition,\text{not a surviving first crossing}.,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,286,first_crossing_definition,\text{surviving first crossing},found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,294,first_crossing_definition,\text{surviving first crossing},found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,310,first_crossing_definition,\text{surviving first crossing},found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,323,first_crossing_definition,"If \(Q_{\rm R2Q}\) is defined as the normalized obstruction coordinate measuring whether the local block can violate the envelope, then a surviving first crossing must satisfy:",found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,337,first_crossing_definition,\text{local block cannot carry a first-crossing violation.},found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,354,first_crossing_definition,\text{no first-crossing obstruction survives}.,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,385,first_crossing_definition,"If the global first-crossing envelope constant \(C_\theta\) is chosen larger than the local-to-global harmless budget, then the subthreshold local block cannot create the first crossing.",found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,410,first_crossing_definition,## 11. Candidate Proof Route C — First-Crossing Minimality,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,412,first_crossing_definition,A first crossing is minimal. Therefore any selected block controlling it must contain the first point where the envelope fails.,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,422,first_crossing_definition,This route uses first-crossing minimality rather than only coordinate definitions.,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,427,first_crossing_definition,A first crossing cannot be hidden behind a subthreshold selected local block.,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,474,first_crossing_definition,3. Any surviving first crossing must produce \(Q_{\rm R2Q}>3/4\).,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,494,threshold_relevance,Routes threshold-relevant rows into \(\mathcal C_-\).,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,524,first_crossing_definition,"Empirically, the surrounding stack is clean, but the formal proof must show that a first crossing cannot survive in the subthreshold neutral region.",found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,550,first_crossing_definition,"\text{audit whether every row classified as a first-crossing survivor is threshold-relevant, and whether all subthreshold rows are harmless/repaid/finite.}",found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,550,threshold_relevance,"\text{audit whether every row classified as a first-crossing survivor is threshold-relevant, and whether all subthreshold rows are harmless/repaid/finite.}",found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,559,first_crossing_definition,\text{not a surviving first-crossing obstruction}.,found,True,False
Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Target_v1.md,559,threshold_relevance,\text{not a surviving first-crossing obstruction}.,found,True,False
Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,35,first_crossing_definition,x_1\text{ first crossing},found,True,False
Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,45,endpoint_sign_orientation,E_\theta(J)>0,found,True,False
Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,67,first_crossing_definition,Thus every empirically tested first-crossing route is either positive-harmless or negative-repaid/non-persistent.,found,True,False
Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,112,first_crossing_definition,1. **CandidateReduction**: every post-\(P_0\) first crossing is represented by the candidate set or an adjacent candidate block;,found,True,False
Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,112,covering_localization,1. **CandidateReduction**: every post-\(P_0\) first crossing is represented by the candidate set or an adjacent candidate block;,found,True,False
Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,118,first_crossing_definition,4. **SignedLocalExtraction**: the local theta sign is the first-crossing sign:,found,True,False
Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,118,endpoint_sign_orientation,4. **SignedLocalExtraction**: the local theta sign is the first-crossing sign:,found,True,False
Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,128,endpoint_sign_orientation,"E_\theta(J)>0\Rightarrow Q_{\rm R2Q}(J)\le\frac14,",found,True,False
Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,150,first_crossing_definition,Then no post-\(P_0\) first crossing survives the FCL mechanism.,found,True,False
Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,246,endpoint_sign_orientation,E_\theta(J)>0,found,True,False
Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,297,endpoint_sign_orientation,"E_\theta(J)>0 &\Rightarrow Q_{\rm R2Q}(J)\le1/4,\\[2mm]",found,True,False
Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,551,first_crossing_definition,Assume a post-\(P_0\) first crossing survives.,found,True,False
Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,553,covering_localization,By CandidateReduction:,found,True,False
Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,575,endpoint_sign_orientation,By SignedLocalExtraction:,found,True,False
Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,590,endpoint_sign_orientation,"E_\theta(J)>0,",found,True,False
Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,600,first_crossing_definition,So the row is harmless and cannot support a forbidden first crossing.,found,True,False
Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,672,first_crossing_definition,\text{no surviving post-}P_0\text{ first crossing in tested inventory.},found,True,False
Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,716,covering_localization,1. prove CandidateReduction from endpoint/candidate structure;,found,True,False
Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,735,finite_zone_coverage,11. certify the finite zone below \(P_0\).,found,True,False
Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,741,finite_zone_coverage,## 13. Finite Certificate Separation,found,True,False
Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,751,finite_zone_coverage,belong to the finite certificate package.,found,True,False
Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,774,covering_localization,"&\mathsf{CandidateReduction}\quad\text{proof-drafted},\\",found,True,False
