candidate_id,block_id,x,y,h,p_star,post_P0_flag,sample_count,sample_count_over_h,sample_offsets_min,sample_offsets_max,sample_offset_gaps_max,sample_offset_gaps_mean,sample_offset_gaps_median,endpoint_left_sampled,endpoint_right_sampled,lambda_event_count,prime_event_count,prime_power_event_count,lambda_weight_sum,lambda_weight_max,lambda_weight_sq_sum,event_offsets_min,event_offsets_max,event_gap_max,event_gap_mean,K_prime_sampled,E_prime_sampled,B_prime_sampled_abs_max,B_prime_sampled_RMS,sampled_peak_offset,sampled_peak_position_fraction,nearest_sample_distance_to_event_max,nearest_sample_distance_to_event_mean,nearest_event_distance_to_sample_max,nearest_event_distance_to_sample_mean,event_to_sample_alignment_score,optional_K_prime_full,optional_E_prime_full,optional_B_prime_full_abs_max,optional_full_peak_offset,optional_full_peak_position_fraction,optional_full_to_sampled_energy_ratio,optional_full_to_sampled_absmax_ratio,sampled_target_failure_flag,full_grid_target_failure_flag,samples_on_event_count,samples_after_event_count,samples_between_events_count,samples_in_large_gap_count,K_prime,E_prime,C_prime,lambda_event_count_profile,prime_event_count_profile,prime_power_event_count_profile,lambda_event_weight_sum,lambda_event_weight_max,lambda_event_weight_sq_sum,max_lambda_gap,B_prime_effective_support_frac,Q_exc,Q_R2Q,Q_delta_D,threshold_relevant_flag,forbidden_flag,finite_zone_flag,positive_harmless_flag,negative_transfer_flag,row_status,K_prime_profile_delta
hexc_00151,152,3291539,3291538,1,3291539,False,2,2.0,0,1,1,1.0,1.0,True,True,1,1,0,15.006865794521072,15.006865794521072,225.20602097476657,1,1,1,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0,0.0,inf,inf,False,False,1,0,1,0,0.0,0.0,0.0,1,1,0,15.006865794521072,15.006865794521072,225.20602097476657,1,0.0,5.04812603275621e-16,0.0668271319376652,0.065200369270617,False,False,True,True,False,sign_inconsistent_positive_harmless,0.0
hexc_00152,153,108849263,108847420,1843,108849263,False,39,0.021161150298426478,0,1843,356,48.5,8.0,True,True,85,85,0,1563.7118482064534,18.505474574836423,28851.60291143573,3,1843,114,21.904761904761905,11.720640675731923,21601.140765373933,61.48063148368533,23.53455765975552,1487,0.806836679327184,166.0,50.09411764705882,43.0,6.153846153846154,0.30423753871053083,2690.233798745896,4958100.891088686,124.99969944162513,1543,0.8372219207813347,229.52958572615722,2.033155750438175,False,False,5,35,34,6,11.720640675731923,21601.140765373933,3.42354212413575,85,84,1,1563.7118482064536,18.505474574836423,28851.60291143573,114,0.1465329998985657,0.0041836326284956,0.1012159404301471,0.0806224586721068,False,False,True,False,True,primitive_full_verified,0.0
hexc_00153,154,12801751,12800706,1045,12801751,False,38,0.03636363636363636,0,1045,188,28.243243243243242,5.0,True,True,61,61,0,998.2680759694096,16.365092516409007,16336.70740166634,1,1045,54,17.4,11.475706731579692,11992.113534500777,43.41007778654273,17.76462594929714,143,0.1368421052631579,90.0,24.0327868852459,12.0,4.947368421052632,0.4199572683390045,573.9147598193533,599740.9240112242,62.7034793940843,671,0.6421052631578947,50.011278019157864,1.4444452208174248,False,False,5,36,33,3,11.475706731579692,11992.113534500775,3.387581250919259,61,61,0,998.2680759694096,16.365092516409007,16336.70740166634,54,0.1674676811158578,0.0050052374179884,0.1004851300491716,0.0905182056127375,False,False,True,False,True,primitive_full_verified,0.0
hexc_00154,155,109764139,109762638,1501,109764139,False,37,0.02465023317788141,0,1501,283,41.69444444444444,7.0,True,True,67,67,0,1240.4270897245315,18.513844430778967,22965.06514809752,5,1501,140,22.666666666666668,15.526863462696685,23305.822057507725,72.18044064920514,25.097551327477028,988,0.6582278481012658,140.0,37.83582089552239,47.0,6.27027027027027,0.3746402434010361,2394.0629527094325,3593488.4920168584,97.18221990062284,1361,0.9067288474350433,154.18844626676682,1.3463788669970254,False,False,4,31,33,7,15.526863462696683,23305.822057507725,3.940414123248556,67,67,0,1240.4270897245317,18.513844430778967,22965.06514809752,140,0.1208992604142981,0.0054369060202125,0.0926824198591366,0.0701843166475464,False,False,True,False,True,primitive_full_verified,1.7763568394002505e-15
hexc_00155,156,33871261,33870647,614,33871261,False,36,0.05863192182410423,0,614,103,17.542857142857144,5.0,True,True,29,29,0,502.8039807085561,17.338077454688452,8717.649759185968,2,614,60,21.857142857142858,13.89479088767737,8531.401605033905,35.83382713959918,15.39426444873572,295,0.4804560260586319,42.0,11.310344827586206,28.0,6.305555555555555,0.6589930194564088,313.05255259793176,192214.26729513012,50.31987335876346,362,0.5895765472312704,22.530209711580707,1.404256184044491,False,False,3,33,33,9,13.89479088767737,8531.401605033905,3.727571714625672,29,29,0,502.8039807085561,17.338077454688452,8717.649759185968,60,0.1845574142465391,0.0048358116328674,0.0691402528338287,0.0505882267641985,False,False,True,False,True,primitive_full_verified,0.0
hexc_00156,157,1184609,1184608,1,1184609,False,2,2.0,0,1,1,1.0,1.0,True,True,1,1,0,13.984923320297407,13.984923320297407,195.57808027459825,1,1,1,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0,0.0,inf,inf,False,False,1,0,1,0,0.0,0.0,0.0,1,1,0,13.984923320297408,13.984923320297408,195.57808027459825,1,0.0,0.0,0.072561666975567,0.0698522719729946,False,False,True,True,False,sign_inconsistent_positive_harmless,0.0
hexc_00157,158,60127,60126,1,60127,False,2,2.0,0,1,1,1.0,1.0,True,True,1,1,0,11.00421427088809,11.00421427088809,121.09273171961709,1,1,1,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0,0.0,inf,inf,False,False,1,0,1,0,0.0,0.0,0.0,1,1,0,11.00421427088809,11.00421427088809,121.09273171961708,1,0.0,0.0,0.0919654214564058,0.0882040074099491,False,False,True,True,False,sign_inconsistent_positive_harmless,0.0
hexc_00158,159,178905659,178902349,3310,178905659,False,36,0.010876132930513595,0,3310,684,94.57142857142857,13.0,True,True,157,157,0,2983.37050774189,19.002369180175418,56691.080168564986,10,3310,98,21.153846153846153,26.66720185516188,88268.43814058583,141.44396986803213,49.51667455979569,2626,0.7933534743202417,342.0,100.13375796178345,24.0,7.194444444444445,0.1744106193546302,8149.9754983948615,26976418.899686992,180.12610999797607,2562,0.7740181268882175,305.61794756945216,1.2734803057778608,False,False,3,27,33,8,26.66720185516188,88268.43814058583,5.164029614086453,157,157,0,2983.370507741891,19.002369180175418,56691.080168564986,98,0.1225558558599463,0.0068125269739167,0.127736784305964,0.1108742011675251,False,False,True,False,True,primitive_full_verified,0.0
hexc_00159,160,33870121,33869043,1078,33870121,False,38,0.03525046382189239,0,1078,195,29.135135135135137,6.0,True,True,57,57,0,988.2675415512631,17.338043797270597,17134.609362877778,4,1078,66,19.178571428571427,20.76583882975635,22385.574258477347,48.04127613483104,24.27125994738663,723,0.6706864564007421,93.0,26.0,28.0,7.894736842105263,0.42450592885375493,1154.3470502632922,1244386.120183829,68.8051203778657,776,0.7198515769944341,55.58875130096713,1.432208423955258,False,False,5,33,33,14,20.76583882975635,22385.574258477347,4.556954995362183,57,57,0,988.2675415512632,17.338043797270597,17134.609362877778,66,0.255244018170402,0.0048588717149927,0.0914618710863124,0.0777008385778053,False,False,True,False,True,primitive_full_verified,0.0
hexc_00160,161,108572459,108571084,1375,108572459,False,37,0.02690909090909091,0,1375,256,38.19444444444444,9.0,True,True,63,63,0,1165.684076416446,18.502928332933774,21568.561365252623,7,1375,76,22.06451612903226,5.374563548906958,7390.024879747068,31.327094311782318,14.132600686190994,94,0.06836363636363636,126.0,33.12698412698413,34.0,6.648648648648648,0.3997810537253338,509.263001269987,700236.6267462322,66.65081642186772,969,0.7047272727272728,94.75429895578357,2.127577353920115,False,False,1,30,36,9,5.374563548906958,7390.024879747068,2.318310494499596,63,63,0,1165.6840764164465,18.502928332933774,21568.561365252623,76,0.2035185254353262,0.0024587559453669,0.0882403302666724,0.069555537464766,False,False,True,False,True,primitive_full_verified,0.0
hexc_00161,162,1198751,1198750,1,1198751,False,2,2.0,0,1,1,1.0,1.0,True,True,1,1,0,13.996790739381732,13.996790739381732,195.9101510020422,1,1,1,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0,0.0,inf,inf,False,False,1,0,1,0,0.0,0.0,0.0,1,1,0,13.996790739381732,13.996790739381732,195.9101510020422,1,0.0,0.0,0.0719876878780127,0.0697944471199921,False,False,True,True,False,sign_inconsistent_positive_harmless,0.0
hexc_00162,163,109511267,109509400,1867,109511267,False,39,0.02088912694161757,0,1867,361,49.13157894736842,8.0,True,True,96,96,0,1777.1067907816052,18.511537996904675,32896.964019190535,9,1867,60,19.557894736842105,16.548599888526113,30896.235991878253,84.72453730368534,28.146246273329762,1214,0.6502410283877879,168.0,48.145833333333336,14.0,5.333333333333333,0.28887470888708217,3844.962858005343,7178545.655895975,131.82139375459678,1359,0.727905731119443,232.34369577520744,1.555882132257603,False,False,3,29,36,6,16.548599888526113,30896.235991878253,4.0679970364451,96,96,0,1777.1067907816048,18.511537996904675,32896.964019190535,60,0.110362760553245,0.0057324423742787,0.1088223400603969,0.0941231697498315,False,False,True,False,True,primitive_full_verified,0.0
hexc_00163,164,39637237,39636755,482,39637237,False,36,0.07468879668049792,0,482,78,13.771428571428572,5.0,True,True,24,24,0,419.8865485942481,17.495279562675854,7346.029737099845,2,482,60,20.869565217391305,25.2711710863008,12180.704463596985,54.5910388701634,18.39437146973451,339,0.7033195020746889,25.0,8.083333333333334,23.0,6.388888888888889,0.7208109122763108,732.718431592747,353170.2840277041,57.2770386438346,356,0.7385892116182573,28.994241267669032,1.049202210275929,False,False,3,33,33,10,25.2711710863008,12180.704463596983,5.027043970993371,24,24,0,419.8865485942481,17.495279562675854,7346.029737099845,60,0.1135343263277382,0.0081526776783095,0.0651451540987114,0.0477429272116286,False,False,True,False,True,primitive_full_verified,0.0
hexc_00164,165,40844717,40842945,1772,40844717,False,37,0.0208803611738149,0,1772,341,49.22222222222222,8.0,True,True,95,95,0,1664.9002098043823,17.52528804410147,29177.817985346053,2,1772,114,18.829787234042552,13.176329016491954,23348.455017223743,92.5612634589238,25.120496109548295,1431,0.8075620767494357,150.0,46.07368421052632,35.0,6.243243243243243,0.290119878258349,3770.6397611973002,6681573.656841616,136.76010122379148,1328,0.7494356659142212,286.1676994007842,1.4775090152532537,False,False,4,34,33,6,13.176329016491954,23348.455017223743,3.629921351281864,95,95,0,1664.9002098043811,17.52528804410147,29177.817985346053,114,0.0736542609336804,0.0071650986788164,0.1129806929343217,0.1006122437916457,False,False,True,False,True,primitive_full_verified,0.0
hexc_00165,166,30799397,30798784,510,30799397,False,35,0.06862745098039216,0,510,85,15.0,4.5,True,True,28,28,0,482.8038301101935,17.243001643769123,8324.983513181809,3,489,54,18.0,7.158211936574595,3650.6880876530436,24.478260333874537,10.213000241503185,47,0.09215686274509804,41.0,13.857142857142858,21.0,7.114285714285714,0.5650224215246638,287.7031513364698,146728.6071815996,42.87076680509489,319,0.6254901960784314,40.19204151618676,1.7513812754809073,False,False,2,31,33,9,7.158211936574595,3650.688087653044,2.675483495851656,28,28,0,482.8038301101935,17.243001643769123,8324.983513181809,54,0.1740786803301779,0.0036411696989401,0.0722199673831855,0.05632146779202,False,False,True,False,True,primitive_full_verified,0.0
hexc_00166,167,109682107,109679748,2359,109682107,False,40,0.01695633743111488,0,2359,469,60.48717948717949,6.0,True,True,118,118,0,2184.5441033133948,18.51309680346416,40442.65202815086,1,2359,116,20.153846153846153,30.031579306452414,70844.49558392125,134.55119291223355,42.08458612839185,1514,0.6417973717676981,223.0,59.32203389830509,36.0,5.8,0.2535844351848814,4993.797263574829,11780367.744773023,157.51415343158874,1969,0.8346757100466299,166.28487009012844,1.170663373711846,False,False,4,38,36,4,30.03157930645241,70844.49558392125,5.480107599897324,118,118,0,2184.544103313394,18.51309680346416,40442.65202815086,116,0.0978297663068175,0.0080947911380502,0.1167362250522532,0.1021088236250638,False,False,True,False,True,primitive_full_verified,3.552713678800501e-15
hexc_00167,168,1196593,1196592,1,1196593,False,2,2.0,0,1,1,1.0,1.0,True,True,1,1,0,13.994988910012886,13.994988910012886,195.85971459138366,1,1,1,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0,0.0,inf,inf,False,False,1,0,1,0,0.0,0.0,0.0,1,1,0,13.994988910012886,13.994988910012886,195.8597145913837,1,0.0,0.0,0.0735589050981222,0.0698032205016516,False,False,True,True,False,sign_inconsistent_positive_harmless,0.0
hexc_00168,169,359837,359836,1,359837,False,2,2.0,0,1,1,1.0,1.0,True,True,1,1,0,12.793406430119706,12.793406430119706,163.67124808622825,1,1,1,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0,0.0,inf,inf,False,False,1,0,1,0,0.0,0.0,0.0,1,1,0,12.793406430119706,12.793406430119706,163.67124808622825,1,0.0,0.0,0.0800334901917534,0.07618965768838,False,False,True,True,False,sign_inconsistent_positive_harmless,0.0
hexc_00169,170,17641879,17641576,3,17641879,False,4,1.3333333333333333,0,3,1,1.0,1.0,True,True,2,2,0,33.3715381206486,16.685769117008572,556.8297782689514,1,3,2,2.0,20.623325121072273,61.869975363216824,5.561923076792372,3.932873483956,2,0.6666666666666666,0.0,0.0,1.0,0.5,1.0,20.623325121072273,61.869975363216824,5.561923076792372,2,0.6666666666666666,1.0,1.0,False,False,2,2,2,2,20.623325121072277,61.86997536321682,4.541291129301476,2,2,0,33.3715381206486,16.685769117008572,556.8297782689514,2,0.4999999898085122,0.0113102521439808,0.0694300887821649,0.0678615121586035,False,False,True,True,False,sign_inconsistent_positive_harmless,-3.552713678800501e-15
hexc_00170,171,33862193,33861455,738,33862193,False,35,0.04742547425474255,0,738,127,21.705882352941178,6.0,True,True,36,36,0,624.1607556932867,17.337809699258347,10821.573581879562,6,738,66,20.914285714285715,4.680139379397035,3453.9428619950118,27.063789706599948,9.933986197458,419,0.5677506775067751,55.0,17.083333333333332,25.0,6.0,0.5504104267184662,143.057136505191,105576.16674083097,33.829764335317634,452,0.6124661246612466,30.566853870839584,1.250001005109336,False,False,1,29,34,10,4.680139379397035,3453.942861995012,2.1633629791130837,36,36,0,624.1607556932867,17.337809699258347,10821.573581879562,66,0.1347317293096918,0.0033281269586732,0.0736278072537615,0.0578703613322382,False,False,True,False,True,primitive_full_verified,0.0
hexc_00171,172,1198397,1198360,3,1198397,False,4,1.3333333333333333,0,3,1,1.0,1.0,True,True,2,2,0,27.99293236459349,13.996467016769133,391.80213118435427,1,3,2,2.0,14.511190043865378,43.533570131596136,4.665489561904634,3.298998716716791,2,0.6666666666666666,0.0,0.0,1.0,0.5,1.0,14.511190043865378,43.533570131596136,4.665489561904634,2,0.6666666666666666,1.0,1.0,False,False,2,2,2,2,14.511190043865378,43.533570131596136,3.8093555943053374,2,2,0,27.99293236459349,13.996467016769133,391.8021311843543,2,0.4999998211394054,0.0134321981138236,0.0829932104381138,0.0805931739270694,False,False,True,True,False,sign_inconsistent_positive_harmless,0.0
hexc_00172,173,30850439,30850276,3,30850439,False,4,1.3333333333333333,0,3,1,1.0,1.0,True,True,2,2,0,34.48931263924057,17.244656352034905,594.7563431636397,1,3,2,2.0,22.028012709764436,66.0840381292933,5.748218805621381,4.064604474278319,2,0.6666666666666666,0.0,0.0,1.0,0.5,1.0,22.028012709764436,66.0840381292933,5.748218805621381,2,0.6666666666666666,1.0,1.0,False,False,2,2,2,2,22.02801270976444,66.0840381292933,4.693400974747889,2,2,0,34.48931263924057,17.244656352034905,594.7563431636397,2,0.4999999943609282,0.0109507195414241,0.0687690106203953,0.0657043168709606,False,False,True,True,False,sign_inconsistent_positive_harmless,-3.552713678800501e-15
hexc_00173,174,30825511,30824836,675,30825511,False,36,0.05333333333333334,0,675,115,19.285714285714285,4.0,True,True,37,37,0,638.0221285053904,17.243853184330643,11001.95233682721,3,675,64,18.666666666666668,42.06003413490049,28390.523041057833,85.6826295619488,28.08247923580438,183,0.27111111111111114,53.0,14.135135135135135,22.0,6.166666666666667,0.5690744301016205,1133.4411057489663,765072.7463805522,87.57306549826109,181,0.26814814814814814,26.94817370127766,1.022063234356568,False,False,3,32,33,5,42.06003413490049,28390.523041057837,6.485370778521494,37,37,0,638.0221285053902,17.243853184330643,11001.95233682721,64,0.1074200425852526,0.0110815667281192,0.0784523836661713,0.0646289466049177,False,False,True,False,True,primitive_full_verified,0.0
hexc_00174,175,12776941,12776609,332,12776941,False,36,0.10843373493975904,0,332,51,9.485714285714286,3.0,True,True,21,21,0,343.6259049431458,16.363152619890418,5622.7982165724015,2,332,42,16.5,37.77583362868484,12541.576764723368,36.373426511441124,18.664863577144807,202,0.608433734939759,20.0,5.428571428571429,14.0,3.861111111111111,0.752442996742671,461.5043807289809,153219.45440202166,42.38639187963477,212,0.6385542168674698,12.216921147665698,1.1653120408192033,False,False,6,33,30,3,37.77583362868484,12541.576764723368,6.146204815061473,21,21,0,343.62590494314577,16.363152619890418,5622.7982165724015,42,0.2633184013220558,0.0075023689938937,0.0675855848506355,0.0564605318020301,False,False,True,True,False,sign_inconsistent_positive_harmless,0.0
hexc_00175,176,30359687,30358683,1004,30359687,False,38,0.037848605577689244,0,1004,180,27.135135135135137,5.0,True,True,52,52,0,895.8876360723314,17.228626200820642,15434.897239759353,4,1004,88,19.607843137254903,29.886891055127258,30006.438619347766,85.93698323473654,28.100589345452942,676,0.6733067729083665,88.0,24.326923076923077,28.0,5.184210526315789,0.4462944685233661,2264.798925535647,2273858.1212377897,109.6177813578878,746,0.7430278884462151,75.77900696857891,1.2755600351767904,False,False,3,33,35,10,29.886891055127258,30006.43861934777,5.466890437454116,52,52,0,895.8876360723315,17.228626200820642,15434.897239759352,88,0.1069228801533045,0.0091440118637463,0.0892723594368366,0.0733236285375701,False,False,True,False,True,primitive_full_verified,0.0
hexc_00176,177,110319577,110315160,4417,110319577,False,40,0.00905592030790129,0,4417,942,113.25641025641026,10.0,True,True,226,226,0,4185.264955657783,18.51889195714175,77506.38384541344,11,4417,120,19.58222222222222,8.50229606462273,37554.6417174386,113.19178920431068,30.640921052343792,2734,0.6189721530450532,470.0,125.85840707964601,42.0,6.475,0.13464065932758365,5776.0090747901095,25512632.083347913,185.23846808876124,3557,0.8052977133801222,679.3469706169784,1.6365009281230338,False,False,5,29,35,6,8.50229606462273,37554.6417174386,2.9158696926685064,226,226,0,4185.264955657784,18.51889195714175,77506.38384541344,120,0.0732780294651863,0.0049735266541079,0.1561570928801292,0.143809262978564,False,False,True,False,True,primitive_full_verified,0.0
hexc_00177,178,109496207,109495510,697,109496207,False,37,0.05308464849354376,0,697,119,19.36111111111111,3.5,True,True,28,28,0,518.3191257949578,18.51140046735147,9594.811291601867,1,697,84,25.77777777777778,24.31595113786314,16948.21794309061,34.791859434728764,21.402335022325353,3,0.00430416068866571,59.0,16.5,35.0,9.81081081081081,0.6097240473061761,346.2701376188736,241350.28592035492,43.39686030746718,91,0.13055954088952654,14.240452107163735,1.2473279960469437,False,False,3,35,34,20,24.31595113786314,16948.21794309061,4.931120677682015,28,28,0,518.3191257949579,18.51140046735147,9594.811291601867,84,0.378413861079091,0.003842439627185,0.0652388028843534,0.0414575164409133,False,False,True,False,True,primitive_full_verified,0.0
hexc_00178,179,30851287,30850871,350,30851287,False,35,0.1,0,350,55,10.294117647058824,3.0,True,True,21,21,0,362.138297093207,17.244686432347724,6244.959343884391,2,336,56,16.7,37.160442256997776,13006.154789949222,36.558706232728355,19.277043927168343,248,0.7085714285714285,16.0,6.809523809523809,22.0,5.428571428571429,0.7103504152319222,424.5463845707774,148591.23459977208,49.66466654697541,252,0.72,11.4246860043984,1.3584908128536082,False,False,2,32,33,8,37.160442256997776,13006.154789949222,6.095936536496897,21,21,0,362.138297093207,17.244686432347724,6244.959343884391,56,0.2780348513419285,0.0065934160084319,0.0668106572193494,0.0521985971886696,False,False,True,True,False,sign_inconsistent_positive_harmless,0.0
hexc_00179,180,7112887,7112886,1,7112887,False,2,2.0,0,1,1,1.0,1.0,True,True,1,1,0,15.777418767184288,15.777418767184288,248.92694295509898,1,1,1,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0,0.0,inf,inf,False,False,1,0,1,0,0.0,0.0,0.0,1,1,0,15.777418767184288,15.777418767184288,248.92694295509895,1,0.0,0.0,0.0641352518065375,0.0620827481297267,False,False,True,True,False,sign_inconsistent_positive_harmless,0.0
hexc_00180,181,180635669,180633960,1709,180635669,False,36,0.021064950263311878,0,1709,327,48.82857142857143,7.0,True,True,76,76,0,1444.9110768432422,19.011992682214604,27470.631841899158,1,1709,94,22.773333333333333,22.45724267908997,38379.42773856476,124.37330075292425,32.65111353323393,1382,0.8086600351082505,161.0,44.171052631578945,21.0,6.611111111111111,0.3401828697819347,2208.3566159640895,3774081.456682629,125.63038675942994,1403,0.820947922761849,98.33605342922617,1.0101073622626047,False,False,3,34,33,4,22.45724267908997,38379.42773856476,4.738907329658385,76,76,0,1444.9110768432424,19.011992682214604,27470.63184189916,94,0.0689194294629377,0.0083508383322143,0.0931836500249432,0.073195493426418,False,False,True,False,True,primitive_full_verified,0.0
hexc_00181,182,30788077,30787786,3,30788077,False,4,1.3333333333333333,0,3,1,1.0,1.0,True,True,2,2,0,34.48525735162595,17.242628708293385,594.6164873039359,1,3,2,2.0,22.02283286310872,66.06849858932617,5.747542924418063,4.064126554049658,2,0.6666666666666666,0.0,0.0,1.0,0.5,1.0,22.02283286310872,66.06849858932617,5.747542924418063,2,0.6666666666666666,1.0,1.0,False,False,2,2,2,2,22.02283286310872,66.06849858932617,4.692849120002552,2,2,0,34.48525735162595,17.242628708293385,594.6164873039359,2,0.4999999943488189,0.0109519773833038,0.0676460987104531,0.0657118639213774,False,False,True,True,False,sign_inconsistent_positive_harmless,0.0
hexc_00182,183,109726069,109724532,1537,109726069,False,37,0.024072869225764477,0,1537,291,42.69444444444444,7.5,True,True,72,72,0,1332.9713194479652,18.513497536029277,24677.95192320726,7,1537,90,21.549295774647888,24.034217604952165,36940.59245881148,72.47608261227273,31.597379492272594,233,0.15159401431359792,126.0,41.0,31.0,8.27027027027027,0.34451700067552354,1754.3720428357597,2696469.8298385628,84.31653064205267,268,0.17436564736499674,72.99476403485161,1.163370419633786,False,False,4,30,33,12,24.034217604952165,36940.59245881148,4.902470561354975,72,72,0,1332.9713194479652,18.51349753602928,24677.95192320726,90,0.1900696214090653,0.0053973574784846,0.0924099628241718,0.0757131542144072,False,False,True,False,True,primitive_full_verified,0.0
hexc_00183,184,604356173,604335487,20686,604356173,True,40,0.0019336749492410326,0,20686,5113,530.4102564102565,23.0,True,True,1005,1005,0,20320.755350698306,20.21967427249738,410878.70450052706,4,20686,126,20.599601593625497,10.34327835039503,213961.0559562716,311.53863553299925,73.13703848876294,15573,0.752827999613265,2553.0,725.9283582089553,22.0,4.775,0.027593878197238665,17862.530362542606,369504303.07955635,376.86305753159104,15630,0.7555834864159335,1726.9698984616807,1.209683212763742,False,True,8,35,32,4,10.34327835039503,213961.0559562716,3.216096757001417,1005,1005,0,20320.755350698288,20.21967427249738,410878.7045005271,126,0.0551126018388996,0.0052977977633042,0.2819169646022565,0.273340851201797,False,False,False,False,True,primitive_full_verified,0.0
hexc_00184,185,187500319,187498570,1749,187500319,False,37,0.02115494568324757,0,1749,336,48.583333333333336,7.0,True,True,78,78,0,1485.8443273932257,19.049291104706626,28304.273913418856,9,1749,68,22.5974025974026,14.916930418139255,26089.71130132556,75.90302917004897,26.554233795541123,1413,0.8078902229845626,160.0,47.26923076923077,21.0,6.4324324324324325,0.3234362600358897,1668.1192765760395,2917540.614731493,98.97128415397765,1341,0.7667238421955404,111.82724795361224,1.3039174488312955,False,False,1,28,36,7,14.916930418139255,26089.71130132556,3.862244220416319,78,78,0,1485.8443273932255,19.049291104706622,28304.273913418856,68,0.1223909576178195,0.0050027230018491,0.09346455550884,0.0742328278540055,False,False,True,False,True,primitive_full_verified,0.0
hexc_00185,186,22052431,22052337,4,22052431,False,5,1.25,0,4,1,1.0,1.0,True,True,2,2,0,33.817858553351044,16.908929322022182,571.823778567229,2,4,2,2.0,35.7389863521427,142.9559454085708,8.454464683684424,5.347072945239682,3,0.75,0.0,0.0,2.0,0.8,1.0,35.7389863521427,142.9559454085708,8.454464683684424,3,0.75,1.0,1.0,False,False,2,2,3,2,35.7389863521427,142.9559454085708,5.978209293102969,2,2,0,33.817858553351044,16.908929322022182,571.823778567229,2,0.3999999978545459,0.014690835140949,0.0607248084445193,0.0577580583405468,False,False,True,True,False,sign_inconsistent_positive_harmless,0.0
hexc_00186,187,338531,338530,1,338531,False,2,2.0,0,1,1,1.0,1.0,True,True,1,1,0,12.732370947643444,12.732370947643444,162.11326994839482,1,1,1,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0,0.0,inf,inf,False,False,1,0,1,0,0.0,0.0,0.0,1,1,0,12.732370947643444,12.732370947643444,162.11326994839482,1,0.0,0.0,0.079871308359875,0.0765453740251714,False,False,True,True,False,sign_inconsistent_positive_harmless,0.0
hexc_00187,188,31027859,31027175,684,31027859,False,35,0.05116959064327485,0,684,116,20.11764705882353,4.5,True,True,34,34,0,586.513087184095,17.25039603629999,10117.576512890051,6,684,54,20.545454545454547,8.584781499372182,5871.990545570573,28.54893581944782,12.952650633938735,154,0.22514619883040934,45.0,14.323529411764707,26.0,5.942857142857143,0.5892186182041255,256.2152725400184,175251.2464173726,46.70709640426804,368,0.5380116959064327,29.845287565997552,1.636036337734547,False,False,3,28,32,14,8.584781499372182,5871.990545570573,2.929979777980077,34,34,0,586.513087184095,17.25039603629999,10117.576512890051,54,0.2058436408191638,0.003662831067288,0.072244005949339,0.0572990909146683,False,False,True,False,True,primitive_full_verified,0.0
hexc_00188,189,39649783,39649782,1,39649783,False,2,2.0,0,1,1,1.0,1.0,True,True,1,1,0,17.495596033142387,17.495596033142387,306.09588055490764,1,1,1,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0,0.0,inf,inf,False,False,1,0,1,0,0.0,0.0,0.0,1,1,0,17.495596033142387,17.495596033142387,306.09588055490764,1,0.0,0.0,0.0574888285914167,0.0561008725011637,False,False,True,True,False,sign_inconsistent_positive_harmless,0.0
hexc_00189,190,31026421,31025775,446,31026421,False,34,0.07623318385650224,0,446,75,13.515151515151516,5.0,True,True,31,31,0,534.7604142914719,17.250342921331047,9224.796796554974,2,436,42,14.466666666666667,28.1588784245243,12558.859777337837,35.428914459472516,19.219215091809303,28,0.06278026905829596,35.0,11.32258064516129,16.0,4.117647058823529,0.5609573048699132,263.0742963961146,117331.13619266711,37.8269432231114,26,0.05829596412556054,9.342499102059277,1.0676856403935835,False,False,4,31,30,4,28.1588784245243,12558.859777337835,5.306493986100833,31,31,0,534.7604142914719,17.250342921331047,9224.796796554974,42,0.2942765140888969,0.00564606360833,0.0841518906254193,0.0705059941082901,False,False,True,True,False,sign_inconsistent_positive_harmless,0.0
